age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree_enc,sex_enc,race_enc,id
21.0,2,0,0,0,0,1.0,0.0,579
43.0,0,0,0,0,1,0.0,1.0,580
44.0,4,0,0,0,1,0.0,0.0,581
54.0,3,0,0,0,0,1.0,0.0,582
23.0,2,0,0,1,1,0.0,0.0,583
22.0,2,0,0,0,1,0.0,1.0,584
52.0,2,0,0,0,1,0.0,0.0,585
32.0,10,1,0,0,1,0.0,0.0,586
42.0,3,0,0,0,1,0.0,0.0,587
21.0,0,0,0,0,0,0.0,1.0,588
26.0,2,0,0,0,0,1.0,0.0,589
32.0,8,0,0,0,1,1.0,0.0,590
22.0,3,0,0,0,1,1.0,0.0,591
25.0,15,0,3,1,1,0.0,1.0,592
46.0,0,0,0,0,0,0.0,1.0,593
28.0,2,0,0,0,0,1.0,1.0,594
24.0,11,0,0,1,0,0.0,0.0,595
23.0,2,0,0,0,0,0.0,0.0,596
28.0,3,0,0,0,1,1.0,0.0,597
49.0,6,0,0,0,1,0.0,0.0,598
42.0,3,0,0,0,1,1.0,0.0,599
20.0,2,0,1,1,1,0.0,1.0,600
31.0,13,0,0,0,1,0.0,0.0,601
39.0,4,0,0,0,1,0.0,1.0,602
22.0,3,0,0,1,1,0.0,1.0,603
28.0,2,0,0,0,0,0.0,0.0,604
32.0,4,0,0,0,0,0.0,1.0,605
27.0,10,0,0,0,1,0.0,1.0,606
19.0,2,0,0,0,0,0.0,0.0,607
35.0,0,0,0,0,1,0.0,1.0,608
35.0,4,0,0,0,1,0.0,1.0,609
42.0,2,0,0,0,0,1.0,0.0,610
56.0,2,0,0,0,0,0.0,0.0,611
21.0,1,1,0,0,1,0.0,1.0,612
23.0,1,0,0,0,1,0.0,1.0,613
30.0,13,0,0,0,1,0.0,1.0,614
26.0,9,0,0,0,1,0.0,1.0,615
25.0,2,0,0,0,1,0.0,0.0,616
22.0,2,0,0,0,1,1.0,1.0,617
51.0,2,0,0,0,0,1.0,0.0,618
24.0,5,0,0,0,1,0.0,0.0,619
22.0,0,0,0,0,0,0.0,1.0,620
26.0,1,0,0,0,1,0.0,1.0,621
28.0,5,0,0,0,0,0.0,1.0,622
21.0,2,0,0,0,0,0.0,0.0,623
23.0,2,0,0,0,0,1.0,0.0,624
25.0,0,0,0,0,0,1.0,1.0,625
33.0,0,0,0,0,1,0.0,1.0,626
21.0,1,0,0,2,1,0.0,1.0,627
24.0,0,0,0,0,1,1.0,1.0,628
29.0,2,0,0,0,1,0.0,0.0,629
37.0,0,0,0,0,1,1.0,1.0,630
30.0,0,0,0,0,0,0.0,1.0,631
41.0,2,0,0,0,1,1.0,0.0,632
27.0,2,0,0,0,1,0.0,0.0,633
55.0,5,0,0,0,1,0.0,1.0,634
31.0,6,0,0,0,1,0.0,1.0,635
49.0,3,0,0,0,1,0.0,1.0,636
47.0,2,0,0,0,0,1.0,0.0,637
25.0,0,0,0,0,0,0.0,1.0,638
40.0,4,0,0,0,0,1.0,1.0,639
28.0,3,0,0,0,1,0.0,0.0,640
24.0,4,0,1,3,1,0.0,1.0,641
23.0,7,0,0,0,0,0.0,0.0,642
63.0,2,0,0,0,0,0.0,1.0,643
30.0,10,0,0,0,1,0.0,1.0,644
51.0,8,0,0,0,1,0.0,0.0,645
29.0,2,0,0,0,1,1.0,0.0,646
31.0,4,0,0,0,1,1.0,0.0,647
31.0,2,0,0,0,0,0.0,0.0,648
50.0,2,0,0,0,1,0.0,0.0,649
28.0,13,0,0,0,0,0.0,0.0,650
34.0,2,0,0,0,0,0.0,0.0,651
31.0,2,0,0,0,1,0.0,0.0,652
32.0,0,0,0,0,1,0.0,1.0,653
52.0,5,0,0,0,0,1.0,0.0,654
34.0,0,0,0,0,0,0.0,1.0,655
38.0,8,1,5,0,0,0.0,1.0,656
23.0,4,0,2,2,1,0.0,1.0,657
39.0,13,0,1,0,1,1.0,0.0,658
53.0,2,0,0,0,0,0.0,0.0,659
27.0,3,0,0,0,0,0.0,0.0,660
31.0,5,0,0,0,0,0.0,0.0,661
28.0,3,0,0,0,0,0.0,0.0,662
31.0,9,0,0,0,0,0.0,1.0,663
58.0,4,0,0,0,0,1.0,0.0,664
21.0,0,0,0,0,1,0.0,1.0,665
72.0,3,0,0,0,0,0.0,0.0,666
31.0,2,0,0,0,1,0.0,1.0,667
21.0,0,0,0,0,1,1.0,1.0,668
49.0,5,0,0,0,1,1.0,0.0,669
58.0,3,0,0,0,0,1.0,0.0,670
40.0,0,0,0,0,1,0.0,1.0,671
34.0,4,0,0,0,1,0.0,0.0,672
35.0,9,0,0,0,1,0.0,0.0,673
40.0,2,0,0,0,1,1.0,0.0,674
40.0,9,0,0,0,1,1.0,0.0,675
36.0,3,0,0,0,0,1.0,0.0,676
32.0,6,0,0,0,1,0.0,0.0,677
44.0,3,0,0,0,1,0.0,0.0,678
22.0,0,0,0,0,1,0.0,1.0,679
43.0,1,0,0,0,0,0.0,1.0,680
34.0,2,0,0,0,1,1.0,0.0,681
26.0,24,0,1,0,1,0.0,1.0,682
32.0,1,0,0,0,1,0.0,1.0,683
28.0,1,0,0,0,1,0.0,1.0,684
43.0,0,0,0,0,0,0.0,1.0,685
39.0,1,0,0,0,1,0.0,1.0,686
30.0,1,0,0,0,1,0.0,1.0,687
38.0,4,0,0,0,1,0.0,0.0,688
42.0,2,0,0,0,1,1.0,0.0,689
40.0,5,0,0,0,1,0.0,1.0,690
28.0,2,0,0,0,1,0.0,1.0,691
53.0,10,0,0,0,1,0.0,0.0,692
24.0,2,0,0,0,0,1.0,1.0,693
27.0,3,0,0,0,0,0.0,0.0,694
27.0,5,0,0,0,0,0.0,1.0,695
37.0,0,0,0,0,0,0.0,1.0,696
38.0,1,0,0,0,0,0.0,1.0,697
46.0,2,0,0,0,1,0.0,0.0,698
35.0,1,0,0,1,0,0.0,1.0,699
20.0,1,1,0,1,1,0.0,1.0,700
24.0,8,0,0,4,1,0.0,1.0,701
48.0,5,0,0,0,1,0.0,0.0,702
39.0,0,0,0,0,1,1.0,1.0,703
40.0,12,0,0,0,1,0.0,0.0,704
44.0,7,0,0,0,1,0.0,1.0,705
28.0,3,0,0,0,1,0.0,0.0,706
24.0,0,0,0,0,0,0.0,1.0,707
23.0,2,0,0,0,0,0.0,0.0,708
40.0,11,1,0,0,1,0.0,0.0,709
39.0,5,0,0,0,1,0.0,0.0,710
51.0,1,0,0,0,1,0.0,1.0,711
23.0,1,0,0,0,0,0.0,1.0,712
28.0,3,0,0,0,1,0.0,0.0,713
58.0,6,0,0,0,1,0.0,1.0,714
46.0,2,0,0,0,1,0.0,1.0,715
40.0,4,0,0,0,0,1.0,0.0,716
31.0,7,0,0,0,1,0.0,1.0,717
36.0,14,0,0,0,1,0.0,1.0,718
21.0,7,1,0,0,1,0.0,1.0,719
22.0,1,0,0,0,0,0.0,1.0,720
31.0,4,0,0,0,1,0.0,0.0,721
29.0,3,0,0,0,1,0.0,0.0,722
52.0,8,0,0,0,1,1.0,0.0,723
38.0,3,0,0,0,1,0.0,0.0,724
27.0,3,0,0,1,1,0.0,0.0,725
31.0,12,0,0,0,1,0.0,0.0,726
26.0,1,0,0,0,1,1.0,1.0,727
68.0,2,0,0,0,0,0.0,0.0,728
33.0,3,0,0,0,1,1.0,0.0,729
22.0,0,0,0,0,1,0.0,1.0,730
28.0,4,0,0,0,1,0.0,0.0,731
25.0,0,0,0,0,1,1.0,1.0,732
29.0,0,0,0,0,1,0.0,1.0,733
21.0,3,0,0,0,1,0.0,1.0,734
30.0,4,0,0,0,0,0.0,1.0,735
31.0,15,3,0,1,0,0.0,1.0,736
31.0,10,0,0,0,1,1.0,1.0,737
34.0,3,0,0,0,0,0.0,0.0,738
26.0,1,0,0,0,1,0.0,1.0,739
52.0,2,0,0,0,0,0.0,0.0,740
34.0,5,0,0,0,1,0.0,1.0,741
61.0,4,0,0,0,1,0.0,0.0,742
24.0,7,2,0,0,0,0.0,1.0,743
23.0,1,0,0,0,1,1.0,1.0,744
52.0,8,0,0,0,1,0.0,0.0,745
40.0,5,0,0,0,0,0.0,0.0,746
42.0,2,0,0,0,1,0.0,0.0,747
51.0,7,0,0,0,0,0.0,1.0,748
42.0,2,0,0,0,0,0.0,0.0,749
39.0,4,0,0,0,1,0.0,0.0,750
51.0,19,1,0,1,1,0.0,1.0,751
49.0,2,0,0,0,1,0.0,0.0,752
51.0,2,0,0,0,0,0.0,0.0,753
24.0,3,0,1,0,1,0.0,1.0,754
58.0,12,0,0,0,0,0.0,0.0,755
28.0,2,0,0,0,1,0.0,0.0,756
24.0,2,0,0,0,1,1.0,1.0,757
23.0,1,0,0,1,1,0.0,1.0,758
23.0,2,0,0,0,1,0.0,1.0,759
38.0,4,0,0,0,1,0.0,0.0,760
38.0,2,0,0,0,1,0.0,0.0,761
28.0,2,0,0,0,0,0.0,0.0,762
31.0,1,0,0,0,1,0.0,1.0,763
45.0,3,0,0,0,0,0.0,0.0,764
35.0,6,0,0,0,1,0.0,1.0,765
27.0,0,0,0,1,1,0.0,1.0,766
40.0,3,0,0,0,1,0.0,1.0,767
48.0,2,0,0,0,1,0.0,1.0,768
23.0,3,0,0,0,1,0.0,0.0,769
29.0,3,0,0,0,1,0.0,0.0,770
28.0,2,0,0,0,0,0.0,0.0,771
41.0,2,0,0,0,0,0.0,0.0,772
24.0,3,0,0,0,1,0.0,1.0,773
24.0,6,0,0,0,1,0.0,1.0,774
54.0,0,0,0,0,1,1.0,1.0,775
32.0,10,0,0,1,0,1.0,0.0,776
30.0,6,0,1,0,0,0.0,0.0,777
67.0,2,0,0,0,1,0.0,0.0,778
20.0,0,0,0,0,1,0.0,1.0,779
34.0,0,0,0,0,1,0.0,1.0,780
37.0,5,0,0,0,1,0.0,0.0,781
23.0,2,0,0,0,1,0.0,1.0,782
38.0,3,0,0,0,1,0.0,0.0,783
21.0,3,0,0,1,1,0.0,0.0,784
42.0,3,0,0,0,1,0.0,0.0,785
21.0,0,0,0,0,1,1.0,1.0,786
44.0,10,0,0,0,0,0.0,1.0,787
29.0,8,1,0,0,1,0.0,1.0,788
21.0,0,0,0,0,1,1.0,1.0,789
37.0,3,0,0,0,0,0.0,0.0,790
31.0,3,0,0,0,1,0.0,0.0,791
28.0,9,0,0,0,1,0.0,1.0,792
37.0,8,0,0,0,1,0.0,0.0,793
35.0,4,0,0,0,0,1.0,0.0,794
22.0,0,0,0,0,0,1.0,1.0,795
27.0,2,0,0,0,0,0.0,1.0,796
41.0,16,0,0,0,1,0.0,0.0,797
20.0,0,0,0,0,1,0.0,1.0,798
33.0,3,0,0,0,1,0.0,0.0,799
29.0,2,0,0,1,0,0.0,1.0,800
21.0,0,0,0,0,1,1.0,1.0,801
39.0,2,0,0,0,1,0.0,0.0,802
61.0,2,0,0,0,1,1.0,0.0,803
30.0,3,0,0,0,1,0.0,0.0,804
20.0,1,0,0,1,1,0.0,1.0,805
26.0,4,0,0,0,1,1.0,0.0,806
29.0,3,0,0,0,0,0.0,0.0,807
32.0,2,0,0,0,1,0.0,0.0,808
57.0,3,0,0,0,0,0.0,0.0,809
22.0,0,0,0,0,1,1.0,1.0,810
29.0,9,0,0,1,1,0.0,1.0,811
61.0,6,0,0,0,1,0.0,0.0,812
24.0,3,0,0,0,1,0.0,0.0,813
30.0,10,0,3,2,1,1.0,1.0,814
33.0,9,0,0,2,0,0.0,1.0,815
23.0,2,0,0,0,1,0.0,1.0,816
29.0,0,0,0,0,1,0.0,1.0,817
27.0,6,0,0,0,1,0.0,0.0,818
32.0,7,0,0,0,1,0.0,1.0,819
22.0,1,0,0,0,1,0.0,1.0,820
43.0,5,0,0,0,1,0.0,0.0,821
31.0,0,0,0,0,1,1.0,1.0,822
30.0,4,0,0,0,1,0.0,1.0,823
28.0,13,0,0,0,1,1.0,1.0,824
26.0,2,0,0,0,1,0.0,1.0,825
23.0,2,0,0,0,1,0.0,0.0,826
32.0,7,0,3,0,1,0.0,1.0,827
21.0,2,0,0,0,0,0.0,0.0,828
23.0,6,0,0,0,1,0.0,0.0,829
32.0,2,0,0,0,0,0.0,0.0,830
37.0,7,0,0,0,1,0.0,0.0,831
20.0,2,0,0,0,0,0.0,0.0,832
22.0,0,0,0,0,1,0.0,1.0,833
50.0,4,0,0,0,1,1.0,0.0,834
40.0,2,0,0,0,1,0.0,0.0,835
31.0,3,0,1,0,1,0.0,1.0,836
41.0,2,0,0,0,0,0.0,0.0,837
28.0,6,0,0,0,1,0.0,0.0,838
31.0,5,0,0,0,1,0.0,1.0,839
32.0,0,0,0,0,1,0.0,1.0,840
27.0,5,0,0,0,1,0.0,1.0,841
28.0,1,0,0,0,1,0.0,1.0,842
27.0,3,0,0,0,1,0.0,1.0,843
24.0,2,0,0,0,1,1.0,0.0,844
26.0,18,1,1,0,1,0.0,1.0,845
31.0,0,0,0,0,1,1.0,1.0,846
28.0,2,0,0,0,0,1.0,0.0,847
21.0,2,0,0,0,1,0.0,1.0,848
30.0,3,0,0,0,1,1.0,1.0,849
65.0,3,0,0,0,1,1.0,0.0,850
31.0,10,0,0,1,1,0.0,1.0,851
21.0,3,0,0,0,1,0.0,0.0,852
34.0,5,0,0,0,1,0.0,1.0,853
29.0,8,0,1,0,0,0.0,1.0,854
27.0,11,0,0,0,1,0.0,1.0,855
48.0,4,0,0,0,1,0.0,1.0,856
31.0,2,0,0,0,1,0.0,0.0,857
48.0,2,0,0,0,1,0.0,0.0,858
45.0,1,0,0,0,1,1.0,1.0,859
33.0,9,0,0,0,1,0.0,0.0,860
23.0,5,0,0,0,1,1.0,0.0,861
26.0,9,0,0,1,0,0.0,0.0,862
39.0,6,0,1,0,1,1.0,1.0,863
33.0,1,0,0,0,1,1.0,1.0,864
53.0,3,0,0,0,0,0.0,0.0,865
45.0,3,0,0,0,1,0.0,0.0,866
25.0,14,0,4,4,1,0.0,1.0,867
36.0,1,0,0,0,0,1.0,1.0,868
53.0,5,0,0,0,1,0.0,1.0,869
28.0,5,0,0,0,0,0.0,0.0,870
30.0,4,0,0,0,0,0.0,1.0,871
39.0,6,0,0,1,0,0.0,1.0,872
41.0,3,0,0,0,0,0.0,1.0,873
37.0,4,0,0,0,0,0.0,0.0,874
53.0,1,0,0,0,0,0.0,1.0,875
56.0,8,0,0,0,1,0.0,0.0,876
38.0,3,0,0,0,1,0.0,1.0,877
43.0,2,0,0,0,0,0.0,0.0,878
34.0,2,0,0,0,1,0.0,0.0,879
48.0,14,0,0,0,1,0.0,1.0,880
23.0,3,1,0,1,1,0.0,1.0,881
39.0,1,0,0,0,0,0.0,1.0,882
28.0,1,0,0,0,1,0.0,1.0,883
27.0,1,0,0,0,0,1.0,1.0,884
31.0,2,0,0,0,1,0.0,0.0,885
20.0,2,0,0,0,0,0.0,0.0,886
27.0,2,0,0,0,0,0.0,1.0,887
30.0,4,0,0,0,1,0.0,1.0,888
21.0,2,0,0,0,1,0.0,0.0,889
56.0,3,0,0,0,1,0.0,0.0,890
26.0,3,0,1,0,0,0.0,1.0,891
27.0,0,0,0,0,0,0.0,1.0,892
28.0,1,0,0,0,1,1.0,1.0,893
27.0,7,0,0,0,1,0.0,1.0,894
51.0,3,0,0,0,0,0.0,0.0,895
60.0,9,0,0,0,1,0.0,1.0,896
25.0,4,0,0,0,0,1.0,0.0,897
23.0,5,0,0,0,1,0.0,0.0,898
38.0,2,0,0,0,1,1.0,0.0,899
27.0,3,0,0,0,1,0.0,0.0,900
22.0,2,0,0,0,1,0.0,0.0,901
23.0,0,0,0,0,0,0.0,1.0,902
45.0,3,0,0,0,0,0.0,0.0,903
28.0,4,0,0,1,1,0.0,1.0,904
22.0,0,0,0,0,1,0.0,1.0,905
67.0,2,0,0,0,1,0.0,0.0,906
39.0,1,0,0,0,1,1.0,1.0,907
55.0,2,0,0,0,0,1.0,0.0,908
30.0,11,0,0,2,0,0.0,1.0,909
22.0,2,0,0,1,0,0.0,0.0,910
22.0,0,0,0,0,1,0.0,1.0,911
36.0,1,0,0,0,0,1.0,1.0,912
23.0,2,1,0,0,1,0.0,1.0,913
26.0,0,0,0,0,1,0.0,1.0,914
26.0,5,0,0,0,1,1.0,1.0,915
21.0,0,0,0,0,1,0.0,1.0,916
20.0,2,0,0,0,1,0.0,0.0,917
39.0,2,0,0,0,1,0.0,0.0,918
42.0,17,0,0,0,0,0.0,1.0,919
38.0,2,0,0,0,0,0.0,0.0,920
56.0,2,0,0,0,0,0.0,0.0,921
55.0,0,0,0,0,1,0.0,1.0,922
32.0,2,0,0,0,1,0.0,0.0,923
27.0,7,0,0,0,1,1.0,0.0,924
39.0,0,0,0,0,0,0.0,1.0,925
29.0,3,0,0,0,1,1.0,0.0,926
21.0,0,0,0,0,1,0.0,1.0,927
44.0,2,0,0,0,0,0.0,0.0,928
34.0,5,0,0,0,1,1.0,1.0,929
59.0,2,0,0,0,0,0.0,1.0,930
23.0,2,0,0,0,1,0.0,0.0,931
21.0,1,0,0,0,1,0.0,1.0,932
28.0,3,0,0,0,1,0.0,0.0,933
31.0,2,0,0,0,0,0.0,0.0,934
53.0,6,0,0,0,1,1.0,0.0,935
26.0,8,0,0,0,1,0.0,1.0,936
30.0,6,0,0,0,1,1.0,0.0,937
22.0,5,0,2,0,1,0.0,0.0,938
55.0,2,0,0,0,0,0.0,0.0,939
44.0,4,0,0,0,1,0.0,0.0,940
69.0,22,0,0,0,0,0.0,1.0,941
24.0,7,0,0,1,1,0.0,0.0,942
33.0,0,0,0,0,0,1.0,1.0,943
27.0,6,0,0,0,0,0.0,1.0,944
57.0,19,0,0,0,1,0.0,1.0,945
48.0,1,0,0,0,1,0.0,1.0,946
38.0,3,0,0,0,1,0.0,1.0,947
38.0,2,0,0,0,1,0.0,1.0,948
26.0,6,0,0,0,1,0.0,1.0,949
41.0,2,0,0,0,1,1.0,0.0,950
35.0,5,0,0,1,1,0.0,1.0,951
45.0,0,0,0,0,0,0.0,1.0,952
44.0,3,0,0,0,0,1.0,0.0,953
51.0,2,0,0,0,0,0.0,0.0,954
27.0,4,0,0,0,1,1.0,0.0,955
24.0,1,0,0,0,0,0.0,1.0,956
50.0,4,0,0,0,1,0.0,0.0,957
28.0,2,0,0,0,1,0.0,0.0,958
35.0,0,0,0,0,1,0.0,1.0,959
23.0,4,0,1,0,1,0.0,1.0,960
52.0,3,0,0,0,1,0.0,0.0,961
21.0,0,0,0,0,1,0.0,1.0,962
20.0,0,0,0,0,1,0.0,1.0,963
48.0,9,0,0,0,1,0.0,0.0,964
40.0,15,0,0,0,1,0.0,1.0,965
25.0,1,0,0,0,1,0.0,1.0,966
22.0,3,0,1,0,1,0.0,1.0,967
31.0,9,0,0,0,1,0.0,1.0,968
35.0,6,0,0,0,1,0.0,1.0,969
45.0,12,1,0,0,0,0.0,1.0,970
30.0,2,0,0,0,0,0.0,0.0,971
22.0,2,0,0,0,1,0.0,0.0,972
75.0,5,0,0,0,1,1.0,1.0,973
25.0,1,0,0,0,1,1.0,1.0,974
26.0,3,1,0,0,1,0.0,1.0,975
29.0,2,0,0,0,1,0.0,1.0,976
25.0,2,0,0,0,0,0.0,0.0,977
29.0,4,0,0,0,0,1.0,0.0,978
29.0,10,0,0,0,0,0.0,1.0,979
39.0,5,0,0,0,1,0.0,0.0,980
21.0,3,1,2,2,1,0.0,1.0,981
56.0,2,0,0,0,0,0.0,0.0,982
26.0,10,1,0,0,1,0.0,1.0,983
21.0,1,0,1,0,0,0.0,1.0,984
32.0,0,0,0,0,0,0.0,1.0,985
33.0,1,0,0,0,0,1.0,1.0,986
29.0,8,0,0,0,0,0.0,1.0,987
29.0,2,0,0,0,1,0.0,1.0,988
20.0,3,0,0,0,1,0.0,0.0,989
52.0,2,0,0,0,1,0.0,0.0,990
72.0,9,0,0,0,1,0.0,0.0,991
22.0,5,0,0,0,1,0.0,1.0,992
53.0,2,0,0,0,0,0.0,0.0,993
32.0,22,1,1,0,1,0.0,0.0,994
47.0,3,0,0,0,1,0.0,1.0,995
35.0,1,0,0,0,0,0.0,1.0,996
30.0,4,0,0,0,1,0.0,0.0,997
51.0,2,0,0,0,1,1.0,0.0,998
35.0,0,0,0,0,0,1.0,1.0,999
57.0,16,0,0,0,0,0.0,1.0,1000
26.0,3,0,0,0,1,0.0,0.0,1001
42.0,0,0,0,0,1,0.0,1.0,1002
33.0,2,0,0,0,0,0.0,0.0,1003
25.0,3,0,0,0,1,0.0,0.0,1004
25.0,5,0,0,0,1,0.0,1.0,1005
30.0,6,0,0,0,1,1.0,0.0,1006
29.0,0,0,0,0,0,0.0,1.0,1007
33.0,1,0,0,0,1,0.0,1.0,1008
59.0,19,0,0,0,1,0.0,0.0,1009
39.0,19,0,0,0,0,0.0,1.0,1010
49.0,2,0,0,0,1,0.0,0.0,1011
52.0,2,0,0,0,0,1.0,0.0,1012
23.0,2,0,0,0,1,1.0,1.0,1013
26.0,0,0,0,0,0,0.0,1.0,1014
47.0,23,0,0,0,0,0.0,1.0,1015
27.0,1,0,0,0,1,0.0,1.0,1016
21.0,0,0,0,0,1,1.0,1.0,1017
44.0,3,0,0,0,0,0.0,0.0,1018
23.0,5,0,0,0,1,0.0,0.0,1019
21.0,1,1,0,0,1,0.0,1.0,1020
37.0,2,0,0,0,1,0.0,0.0,1021
51.0,7,0,0,0,1,1.0,0.0,1022
31.0,0,0,0,0,1,1.0,1.0,1023
30.0,3,0,0,0,1,0.0,1.0,1024
24.0,0,0,0,0,1,1.0,1.0,1025
24.0,2,0,0,0,1,0.0,1.0,1026
54.0,3,0,0,0,1,0.0,0.0,1027
27.0,1,0,0,0,1,0.0,1.0,1028
55.0,4,0,0,0,1,0.0,0.0,1029
21.0,5,0,3,1,0,1.0,0.0,1030
41.0,7,0,0,0,1,0.0,0.0,1031
29.0,3,0,0,0,0,0.0,0.0,1032
21.0,5,0,0,0,1,0.0,0.0,1033
31.0,1,0,0,0,0,0.0,1.0,1034
45.0,2,0,0,0,1,0.0,0.0,1035
21.0,3,0,0,0,0,0.0,0.0,1036
27.0,3,0,0,0,1,0.0,0.0,1037
21.0,1,0,0,0,1,0.0,1.0,1038
30.0,2,0,0,0,1,0.0,1.0,1039
41.0,9,2,1,0,0,0.0,1.0,1040
23.0,4,0,0,2,1,0.0,1.0,1041
48.0,3,0,0,0,1,0.0,1.0,1042
31.0,1,0,0,0,1,1.0,1.0,1043
47.0,2,0,0,0,1,1.0,0.0,1044
39.0,2,0,0,0,1,0.0,0.0,1045
20.0,3,0,0,0,1,0.0,0.0,1046
61.0,6,0,0,0,1,0.0,0.0,1047
36.0,2,0,0,0,1,0.0,0.0,1048
32.0,5,0,0,0,1,0.0,0.0,1049
25.0,7,0,0,0,1,0.0,1.0,1050
26.0,4,0,0,0,1,1.0,0.0,1051
24.0,5,0,0,0,1,0.0,0.0,1052
29.0,1,0,0,0,0,0.0,1.0,1053
40.0,2,0,0,0,1,0.0,0.0,1054
49.0,2,0,0,0,0,1.0,0.0,1055
36.0,5,0,0,0,0,0.0,1.0,1056
39.0,2,0,0,0,0,0.0,0.0,1057
44.0,2,0,0,0,0,0.0,0.0,1058
41.0,25,0,0,0,1,0.0,1.0,1059
52.0,2,0,0,0,0,0.0,1.0,1060
47.0,4,0,0,0,1,0.0,1.0,1061
23.0,3,0,0,0,1,0.0,1.0,1062
50.0,3,0,0,0,1,0.0,0.0,1063
24.0,3,0,0,0,1,1.0,0.0,1064
27.0,0,0,0,0,0,0.0,1.0,1065
25.0,0,0,0,0,1,0.0,1.0,1066
27.0,1,0,0,0,0,0.0,1.0,1067
30.0,12,0,0,0,1,0.0,1.0,1068
33.0,7,0,0,0,1,1.0,1.0,1069
23.0,0,0,0,0,1,0.0,1.0,1070
42.0,2,0,0,0,0,1.0,0.0,1071
27.0,6,0,0,0,1,0.0,1.0,1072
20.0,2,0,1,0,1,0.0,1.0,1073
25.0,1,0,0,0,0,1.0,1.0,1074
39.0,2,0,0,0,1,0.0,0.0,1075
24.0,3,0,0,0,1,0.0,1.0,1076
38.0,3,0,0,0,0,0.0,0.0,1077
27.0,2,0,0,0,1,1.0,1.0,1078
29.0,9,0,0,0,1,1.0,0.0,1079
22.0,0,0,0,0,0,0.0,1.0,1080
24.0,2,0,0,0,1,0.0,1.0,1081
26.0,7,0,0,0,1,0.0,1.0,1082
31.0,5,0,0,0,1,0.0,1.0,1083
51.0,3,0,0,0,0,0.0,0.0,1084
22.0,0,0,0,0,1,0.0,1.0,1085
27.0,4,0,0,0,1,0.0,1.0,1086
28.0,16,0,0,0,1,0.0,0.0,1087
30.0,2,0,0,0,1,0.0,1.0,1088
24.0,3,0,0,1,1,0.0,0.0,1089
70.0,1,0,0,0,1,1.0,1.0,1090
22.0,2,0,0,0,1,0.0,1.0,1091
39.0,13,0,0,0,1,0.0,1.0,1092
30.0,3,0,0,0,1,0.0,0.0,1093
27.0,0,0,0,0,0,0.0,1.0,1094
20.0,0,0,0,0,1,1.0,1.0,1095
34.0,3,0,0,1,1,0.0,1.0,1096
22.0,2,0,0,0,0,0.0,1.0,1097
27.0,8,0,0,0,1,1.0,1.0,1098
25.0,1,0,0,0,1,0.0,1.0,1099
44.0,0,0,0,0,1,0.0,1.0,1100
58.0,3,0,0,0,0,1.0,1.0,1101
40.0,2,0,0,0,0,1.0,0.0,1102
30.0,2,0,0,0,1,0.0,0.0,1103
25.0,9,0,0,0,1,0.0,1.0,1104
57.0,3,0,0,0,1,0.0,1.0,1105
24.0,1,0,0,0,0,0.0,1.0,1106
24.0,0,0,0,0,1,0.0,1.0,1107
31.0,3,0,0,0,0,0.0,0.0,1108
29.0,1,0,0,0,0,0.0,1.0,1109
55.0,2,0,0,0,1,1.0,0.0,1110
20.0,2,0,0,0,1,0.0,0.0,1111
31.0,0,0,0,0,1,0.0,1.0,1112
35.0,2,0,0,0,1,0.0,0.0,1113
19.0,2,0,1,0,1,0.0,1.0,1114
44.0,3,0,0,0,0,0.0,0.0,1115
32.0,2,0,0,0,0,0.0,0.0,1116
53.0,3,0,0,0,1,0.0,0.0,1117
30.0,3,0,0,0,1,0.0,0.0,1118
25.0,0,0,0,2,0,0.0,1.0,1119
20.0,3,0,0,0,1,1.0,0.0,1120
51.0,0,0,0,0,1,0.0,1.0,1121
24.0,7,0,0,0,1,0.0,1.0,1122
26.0,0,0,0,0,0,1.0,1.0,1123
24.0,1,0,0,0,0,1.0,1.0,1124
40.0,2,0,0,0,1,0.0,0.0,1125
31.0,2,0,0,0,1,0.0,0.0,1126
42.0,10,0,0,0,0,0.0,1.0,1127
51.0,3,0,0,0,0,1.0,1.0,1128
43.0,2,0,0,0,0,0.0,0.0,1129
33.0,1,0,0,0,1,0.0,1.0,1130
43.0,4,0,0,0,1,0.0,0.0,1131
32.0,8,0,0,1,1,0.0,1.0,1132
36.0,11,0,0,0,1,0.0,0.0,1133
28.0,2,0,0,0,1,0.0,0.0,1134
24.0,0,0,0,0,1,0.0,1.0,1135
51.0,2,0,0,0,1,0.0,0.0,1136
36.0,2,0,0,0,0,0.0,0.0,1137
42.0,3,0,0,0,0,0.0,0.0,1138
47.0,4,0,0,0,1,0.0,0.0,1139
78.0,3,0,0,0,0,0.0,0.0,1140
27.0,21,0,0,0,1,0.0,1.0,1141
34.0,1,0,0,0,1,0.0,1.0,1142
25.0,0,0,0,0,1,0.0,1.0,1143
20.0,1,0,1,2,0,0.0,1.0,1144
45.0,13,0,0,0,0,0.0,1.0,1145
25.0,7,0,0,1,0,0.0,1.0,1146
28.0,4,0,0,0,0,0.0,0.0,1147
28.0,5,0,0,0,1,1.0,0.0,1148
46.0,2,0,0,0,1,0.0,0.0,1149
22.0,3,0,0,0,1,1.0,0.0,1150
30.0,2,0,0,0,0,0.0,0.0,1151
24.0,6,0,0,1,1,0.0,1.0,1152
