age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree_enc,sex_enc,race_enc,id,target
20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1376,1
20.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1377,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1378,1
22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1379,1
37.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,1380,0
35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1381,1
20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1382,1
30.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1383,1
47.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1384,1
53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1385,0
37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1386,0
27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1387,1
25.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1388,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1389,0
25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1390,1
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391,1
29.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1392,1
22.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1393,1
26.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1394,1
56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1395,0
24.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1396,1
56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1397,0
28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1398,0
28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1399,1
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,0
24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1401,0
32.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1402,0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403,0
41.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1404,0
22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1405,1
37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1406,1
33.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1407,0
23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1408,1
34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1409,1
47.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1410,0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411,0
35.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1412,0
52.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1413,1
26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1414,1
22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1415,1
57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1416,0
62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1417,0
28.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1418,1
31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1419,0
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1420,0
34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1421,0
30.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1422,1
28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1423,1
37.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1424,0
40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1425,0
35.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1426,0
30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1427,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1428,0
32.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1429,1
24.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1430,1
36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1431,0
35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1432,0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433,0
56.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1434,0
47.0,14.0,4.0,0.0,1.0,1.0,0.0,1.0,1435,1
45.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1436,0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437,0
52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1438,0
59.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1439,0
26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1440,0
61.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1441,0
54.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1442,0
42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1443,0
30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1444,0
22.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1445,0
60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1446,0
25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1447,1
44.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1448,0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1449,1
26.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1450,1
64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1451,0
24.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1452,1
54.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1453,1
21.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1454,0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1455,1
24.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1456,1
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,0
67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1458,1
25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1459,1
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460,1
61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1461,0
25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1462,0
30.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1463,1
22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1464,0
45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1465,0
37.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1466,1
25.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1467,1
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1468,0
49.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1469,0
20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1470,0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1471,0
23.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1472,1
34.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1473,0
29.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1474,1
26.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1475,1
25.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1476,1
49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1477,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478,0
36.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1479,0
48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1480,1
27.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1481,0
36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1482,1
37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1483,1
27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1484,0
25.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1485,1
36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1486,1
42.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1487,0
32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1488,0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489,0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1490,0
28.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1491,1
49.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1492,1
38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1493,1
34.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1494,0
23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1495,0
44.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1496,0
21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1497,1
30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1498,0
40.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1499,0
24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1500,1
27.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1501,1
34.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1502,1
50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1503,0
22.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1504,1
27.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1505,0
30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1506,0
23.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,1507,1
20.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1508,1
25.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,1509,1
30.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1510,1
54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1511,0
48.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1512,1
51.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,1513,1
46.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,1514,1
41.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1515,1
50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1516,0
26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1517,0
50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1518,0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1519,0
20.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1520,1
38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1521,0
32.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,1522,1
28.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1523,1
25.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1524,0
61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1525,0
39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1526,0
41.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1527,1
22.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1528,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1529,0
25.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1530,1
29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1531,1
32.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1532,0
30.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1533,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1534,0
35.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1535,0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1536,0
31.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1537,1
59.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1538,0
27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1539,0
28.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1540,1
25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1541,1
53.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1542,1
21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1543,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1544,0
28.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1545,1
36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1546,0
39.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1547,1
33.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1548,1
25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1549,0
27.0,17.0,0.0,2.0,0.0,1.0,0.0,1.0,1550,1
57.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1551,0
28.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1552,1
21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1553,1
38.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1554,1
31.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1555,0
26.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1556,1
27.0,15.0,1.0,1.0,2.0,1.0,0.0,1.0,1557,1
34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1558,0
59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1559,0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1560,1
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561,1
56.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,1562,1
25.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1563,0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1565,1
24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1566,1
28.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1567,1
34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1568,0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1569,0
22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1570,1
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571,0
36.0,14.0,10.0,0.0,0.0,1.0,0.0,1.0,1572,1
24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1573,1
22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1574,1
26.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1575,1
36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1576,0
21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1577,1
26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1578,0
41.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1579,0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1580,1
36.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1581,0
30.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1582,1
50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1583,0
34.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1584,1
21.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1585,1
21.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1586,1
25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1587,0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588,1
37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1589,1
26.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1590,0
30.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1591,0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592,0
59.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1593,0
41.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1594,1
40.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1595,1
51.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1596,0
27.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1597,1
23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1598,0
25.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1599,1
44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601,0
34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1602,0
23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1603,0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1604,1
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1605,0
29.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1606,1
35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1607,0
39.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1608,0
51.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1609,0
25.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1610,0
26.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1611,1
29.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1612,1
45.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1613,0
32.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1614,1
35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1615,1
20.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1616,1
55.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1617,1
23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1618,0
65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1619,0
31.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1620,0
50.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1621,1
22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1622,0
22.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1623,1
22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1624,1
27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1625,1
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1626,0
23.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1627,1
34.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,1628,1
28.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1629,1
35.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1630,0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631,0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1632,1
27.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1633,1
47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1634,0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1636,0
20.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1637,1
55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1638,0
46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1639,0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640,0
43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1641,0
22.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1642,1
25.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1643,0
30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1644,1
42.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1645,0
24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1646,0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1647,1
23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1648,1
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1649,1
36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1650,0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651,0
28.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1652,0
58.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1653,0
26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1654,0
33.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1655,1
43.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1656,0
27.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1657,1
31.0,14.0,0.0,0.0,2.0,1.0,1.0,0.0,1658,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1659,0
37.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1660,0
59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1661,0
33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1662,0
22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1663,0
28.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1664,0
34.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1665,1
31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1666,1
35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1667,1
19.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1668,1
29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1669,0
37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1670,1
25.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1671,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1672,0
23.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1673,0
50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1674,1
44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1675,0
61.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,1676,1
64.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1677,0
41.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1678,0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1679,1
34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1680,0
26.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1681,1
51.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1682,0
27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1683,1
26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1684,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1685,1
49.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1686,0
22.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1687,1
40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1688,1
35.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1689,1
21.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1690,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1692,1
24.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1693,0
30.0,18.0,0.0,1.0,1.0,1.0,0.0,1.0,1694,1
26.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1695,1
33.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1696,1
38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1697,1
25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1698,0
55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1699,0
22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1700,1
38.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1701,1
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,0
30.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1703,1
38.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1704,0
23.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1705,1
27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1706,1
21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1707,0
27.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1708,1
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709,0
28.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1710,0
40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1711,0
52.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1712,1
27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1713,1
20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1714,0
24.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1715,0
24.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1716,1
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717,0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1718,1
24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1719,0
29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1720,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1721,1
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722,0
32.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1723,1
28.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1724,0
43.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1725,0
29.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,1726,1
41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1727,0
29.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1728,0
23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1729,0
41.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1730,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1731,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732,1
28.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1733,1
37.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1734,0
48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1735,0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736,0
52.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1737,0
22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1738,1
30.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1739,1
26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1740,0
31.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1741,1
38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1742,0
26.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1743,1
22.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1744,1
31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1745,1
24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1746,0
37.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1747,1
20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1748,1
20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1749,1
32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1750,0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0
