female|nonwhite|gender|race|resid_income|scf_income
0|0|Male|White|14752.663982783437|54125.0
0|0|Male|White|5787.663982783437|45160.0
0|0|Female|White|4901.468008762728|44273.804
0|0|Female|White|8366.468008762728|47738.804
0|0|Male|White|22927.663982783437|62300.0
0|0|Female|White|-21106.531991237272|18265.804
0|0|Female|White|-5258.531991237272|34113.804
0|0|Female|White|-18908.531991237272|20463.804
0|0|Male|White|-27932.336017216563|11440.0
0|0|Male|White|26827.663982783437|66200.0
0|0|Male|White|-8122.336017216563|31250.0
0|0|Female|White|-17498.531991237272|21873.804
0|0|Male|White|38042.66398278344|77415.0
0|0|Female|White|9881.468008762728|49253.804
0|0|Male|White|-18572.336017216563|20800.0
0|0|Female|White|-6150.531991237272|33221.804
0|0|Male|White|-4365.336017216563|35007.0
0|0|Female|White|-4158.531991237272|35213.804
0|0|Male|White|26227.663982783437|65600.0
0|0|Male|White|50115.66398278344|89488.0
0|0|Male|White|32627.663982783437|72000.0
0|0|Male|White|-38172.33601721656|1200.0
0|0|Male|White|-37372.33601721656|2000.0
0|0|Female|White|-20658.531991237272|18713.804
0|0|Male|White|41523.66398278344|80896.0
0|0|Male|White|-36872.33601721656|2500.0
0|0|Male|White|55021.66398278344|94394.0
0|0|Female|White|75840.46800876272|99999.0
0|0|Female|White|33641.46800876273|73013.804
0|0|Male|White|-9295.336017216563|30077.0
0|0|Male|White|-9247.336017216563|30125.0
0|0|Female|White|-3109.5319912372725|36262.804
0|0|Male|White|27551.663982783437|66924.0
0|0|Male|White|8627.663982783437|48000.0
0|0|Female|White|36641.46800876273|76013.804
0|0|Female|White|-3078.5319912372725|36293.804
0|0|Female|White|-11158.531991237272|28213.804
0|0|Male|White|-11158.336017216563|28214.0
0|0|Male|White|-20800.336017216563|18572.0
0|0|Male|White|-13481.336017216563|25891.0
0|0|Male|White|-37672.33601721656|1700.0
0|0|Male|White|-32312.336017216563|7060.0
0|0|Male|White|21485.663982783437|60858.0
0|0|Male|White|-28591.336017216563|10781.0
0|0|Male|White|35227.66398278344|74600.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-35942.33601721656|3430.0
0|1|Female|Black|-14921.981523562834|18593.804
0|0|Male|White|-6557.336017216563|32815.0
0|0|Male|White|-19302.336017216563|20070.0
0|0|Male|White|-5152.336017216563|34220.0
0|0|Female|White|19916.468008762728|59288.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|28196.663982783437|67569.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-13221.531991237272|26150.804
0|0|Female|White|5612.468008762728|44984.804
0|0|Male|White|-24372.336017216563|15000.0
0|0|Male|White|-18572.336017216563|20800.0
0|0|Male|White|-9372.336017216563|30000.0
0|0|Female|White|-21758.531991237272|17613.804
0|0|Male|White|-24372.336017216563|15000.0
0|0|Male|White|4801.663982783437|44174.0
0|0|Male|White|16127.663982783437|55500.0
0|0|Male|White|-23018.336017216563|16354.0
0|0|Male|White|-22809.336017216563|16563.0
0|0|Male|White|21105.663982783437|60478.0
0|0|Female|White|-22158.531991237272|17213.804
0|0|Female|White|9986.468008762728|49358.804
0|0|Male|White|-33372.33601721656|6000.0
0|0|Female|White|-22958.531991237272|16413.804
0|0|Male|White|10381.663982783437|49754.0
0|0|Male|White|-35018.33601721656|4354.0
0|0|Male|White|-5712.336017216563|33660.0
0|0|Male|White|10827.663982783437|50200.0
0|0|Male|White|-23852.336017216563|15520.0
0|0|Male|White|-18284.336017216563|21088.0
0|0|Male|White|-13608.336017216563|25764.0
0|0|Male|White|11647.663982783437|51020.0
0|0|Female|White|-6958.531991237272|32413.804
0|0|Male|White|-19372.336017216563|20000.0
0|0|Female|White|31043.468008762728|70415.804
0|0|Male|White|-9951.336017216563|29421.0
0|0|Male|White|-37372.33601721656|2000.0
0|0|Male|White|2507.663982783437|41880.0
0|0|Male|White|1777.663982783437|41150.0
0|0|Female|White|-4158.531991237272|35213.804
0|0|Female|White|8865.468008762728|48237.804
0|0|Male|White|-27373.336017216563|11999.0
0|0|Male|White|32827.66398278344|72200.0
0|0|Male|White|-37198.33601721656|2174.0
0|0|Male|White|32971.66398278344|72344.0
0|0|Female|White|-12958.531991237272|26413.804
0|0|Male|White|15727.663982783437|55100.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-29292.336017216563|10080.0
0|1|Female|Black|7144.018476437166|40659.804
0|1|Female|Black|-10834.981523562834|22680.804
0|0|Male|White|-34332.33601721656|5040.0
0|0|Female|White|19275.468008762728|58647.804
0|0|Female|White|23171.468008762728|62543.804
0|0|Female|White|-3148.5319912372725|36223.804
0|0|Male|White|44865.66398278344|84238.0
0|0|Male|White|10627.663982783437|50000.0
0|0|Male|White|-26471.336017216563|12901.0
0|0|Female|White|4269.468008762728|43641.804
0|0|Male|White|-28131.336017216563|11241.0
0|0|Female|White|-15425.531991237272|23946.804
0|0|Female|White|23221.468008762728|62593.804
0|0|Male|White|-35872.33601721656|3500.0
0|0|Male|White|29777.663982783437|69150.0
0|0|Female|White|-21638.531991237272|17733.804
0|0|Male|White|-38252.33601721656|1120.0
0|0|Male|White|-9170.336017216563|30202.0
0|1|Female|Asian-Pac-Islander|-2301.981523562834|31213.804
0|1|Male|Asian-Pac-Islander|18858.214450457876|52374.0
0|1|Male|Asian-Pac-Islander|-16875.785549542124|16640.0
0|0|Male|White|-710.336017216563|38662.0
0|0|Female|White|-10958.531991237272|28413.804
0|0|Male|White|-36672.33601721656|2700.0
0|0|Male|White|-5372.336017216563|34000.0
0|0|Male|White|-14629.336017216563|24743.0
0|0|Male|White|-22725.336017216563|16647.0
0|0|Male|White|-10372.336017216563|29000.0
0|0|Male|White|31827.663982783437|71200.0
0|0|Female|White|31891.468008762728|71263.804
0|0|Male|White|40510.66398278344|79883.0
0|0|Female|White|16841.468008762728|56213.804
0|0|Male|White|-29872.336017216563|9500.0
0|0|Male|White|14627.663982783437|54000.0
0|0|Female|White|-20628.531991237272|18743.804
0|1|Male|Amer-Indian-Eskimo|-28106.785549542124|5409.0
0|0|Male|White|-22186.336017216563|17186.0
0|0|Male|White|-30744.336017216563|8628.0
0|0|Male|White|4616.663982783437|43989.0
0|0|Female|White|1991.4680087627275|41363.804
0|0|Male|White|26677.663982783437|66050.0
0|0|Female|White|-78.53199123727245|39293.804
0|0|Male|White|-24252.336017216563|15120.0
0|0|Female|White|-9826.531991237272|29545.804
0|0|Male|White|12927.663982783437|52300.0
0|0|Female|White|-4437.531991237272|34934.804
0|0|Male|White|-27361.336017216563|12011.0
0|0|Female|White|40199.46800876273|79571.804
0|0|Female|White|-11158.531991237272|28213.804
0|0|Female|White|-158.53199123727245|39213.804
0|0|Male|White|-4322.336017216563|35050.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Female|White|-22758.531991237272|16613.804
0|0|Female|White|-4758.531991237272|34613.804
0|0|Male|White|-20800.336017216563|18572.0
0|0|Male|White|1227.663982783437|40600.0
0|0|Female|White|6469.468008762728|45841.804
0|0|Female|White|47341.46800876273|86713.804
0|0|Male|White|548.663982783437|39921.0
0|1|Female|Black|72383.01847643717|99999.0
0|0|Male|White|-12510.336017216563|26862.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-32417.336017216563|6955.0
0|0|Male|White|20527.663982783437|59900.0
0|0|Male|White|41025.66398278344|80398.0
0|0|Male|White|-38172.33601721656|1200.0
0|0|Female|White|-13133.531991237272|26238.804
0|0|Male|White|277.66398278343695|39650.0
0|0|Male|White|15927.663982783437|55300.0
0|0|Male|White|45447.66398278344|84820.0
0|0|Male|White|-33351.33601721656|6021.0
0|0|Male|White|13660.663982783437|53033.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|55681.66398278344|95054.0
0|0|Female|White|7041.468008762728|46413.804
0|0|Male|White|-36872.33601721656|2500.0
0|1|Female|Black|49704.018476437166|83219.804
0|0|Female|White|-13251.531991237272|26120.804
0|0|Male|White|54815.66398278344|94188.0
0|0|Male|White|-11372.336017216563|28000.0
0|0|Female|White|-15158.531991237272|24213.804
0|0|Female|White|61531.46800876273|99999.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Female|White|-20158.531991237272|19213.804
0|0|Male|White|-32372.336017216563|7000.0
0|0|Female|White|23868.468008762728|63240.804
0|0|Male|White|629.663982783437|40002.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|9167.663982783437|48540.0
0|0|Male|White|27643.663982783437|67016.0
0|0|Male|White|-9415.336017216563|29957.0
0|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|46627.66398278344|86000.0
0|1|Male|Black|40079.214450457876|73595.0
0|1|Male|Asian-Pac-Islander|66483.21445045788|99999.0
0|0|Male|White|-30872.336017216563|8500.0
0|0|Male|White|14827.663982783437|54200.0
0|0|Female|White|32686.468008762728|72058.804
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-10532.336017216563|28840.0
0|0|Male|White|14228.663982783437|53601.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|31128.663982783437|70501.0
0|0|Female|White|19650.468008762728|59022.804
0|0|Female|White|18241.468008762728|57613.804
0|0|Male|White|52627.66398278344|92000.0
0|0|Male|White|14927.663982783437|54300.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Male|White|-11358.336017216563|28014.0
0|0|Male|White|16732.663982783437|56105.0
0|0|Male|White|-36324.33601721656|3048.0
0|0|Female|White|-7497.531991237272|31874.804
0|0|Male|White|9335.663982783437|48708.0
0|0|Female|White|37041.46800876273|76413.804
0|0|Male|White|-31672.336017216563|7700.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|12878.663982783437|52251.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-19371.336017216563|20001.0
0|0|Male|White|9507.663982783437|48880.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|7138.663982783437|46511.0
0|0|Male|White|-5572.336017216563|33800.0
0|0|Male|White|2649.663982783437|42022.0
0|0|Female|White|29041.468008762728|68413.804
0|0|Male|White|-8572.336017216563|30800.0
0|0|Female|White|68129.46800876272|99999.0
0|0|Male|White|-27597.336017216563|11775.0
0|0|Male|White|-34357.33601721656|5015.0
0|0|Male|White|-5421.336017216563|33951.0
0|0|Male|White|-2245.336017216563|37127.0
0|0|Female|White|-6158.531991237272|33213.804
0|0|Female|White|-8658.531991237272|30713.804
0|0|Female|White|-1158.5319912372725|38213.804
0|0|Male|White|33677.66398278344|73050.0
0|0|Male|White|35827.66398278344|75200.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-8485.531991237272|30886.804
0|0|Female|White|-18117.531991237272|21254.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-16138.531991237272|23233.804
0|0|Female|White|33014.46800876273|72386.804
0|0|Female|White|42942.46800876273|82314.804
0|0|Male|White|2841.663982783437|42214.0
0|0|Male|White|-15309.336017216563|24063.0
0|0|Male|White|-32372.336017216563|7000.0
0|0|Male|White|35677.66398278344|75050.0
0|0|Male|White|37427.66398278344|76800.0
0|0|Male|White|2177.663982783437|41550.0
0|0|Male|White|28525.663982783437|67898.0
0|0|Female|White|-1900.5319912372725|37471.804
0|0|Female|White|-23096.531991237272|16275.804
0|0|Female|White|-15315.531991237272|24056.804
0|0|Female|White|56508.46800876273|95880.804
0|0|Male|White|7637.663982783437|47010.0
0|0|Female|White|50905.46800876273|90277.804
0|1|Female|Other|14098.018476437166|47613.804
0|0|Male|White|-34772.33601721656|4600.0
0|0|Male|White|-14676.336017216563|24696.0
0|0|Female|White|-4158.531991237272|35213.804
0|0|Female|White|-22408.531991237272|16963.804
0|0|Male|White|-35896.33601721656|3476.0
0|0|Male|White|36679.66398278344|76052.0
0|0|Female|White|-16158.531991237272|23213.804
0|0|Female|White|45429.46800876273|84801.804
0|0|Male|White|627.663982783437|40000.0
0|1|Male|Black|-315.7855495421245|33200.0
0|0|Male|White|-17672.336017216563|21700.0
0|1|Male|Other|-19186.785549542124|14329.0
0|1|Male|Other|-1515.7855495421245|32000.0
0|0|Female|White|20442.468008762728|59814.804
0|0|Male|White|22429.663982783437|61802.0
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|-2342.336017216563|37030.0
0|0|Male|White|32127.663982783437|71500.0
0|0|Male|White|-26892.336017216563|12480.0
0|1|Female|Amer-Indian-Eskimo|17999.018476437166|51514.804
0|0|Female|White|75840.46800876272|99999.0
0|0|Female|White|-16960.531991237272|22411.804
0|0|Male|White|24005.663982783437|63378.0
0|0|Male|White|26127.663982783437|65500.0
0|0|Male|White|1669.663982783437|41042.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|6956.663982783437|46329.0
0|0|Male|White|8421.663982783437|47794.0
0|0|Male|White|-13896.336017216563|25476.0
0|0|Female|White|-20158.531991237272|19213.804
0|0|Male|White|1748.663982783437|41121.0
0|0|Male|White|-15372.336017216563|24000.0
0|0|Female|White|-21558.531991237272|17813.804
0|0|Male|White|12845.663982783437|52218.0
0|0|Male|White|6555.663982783437|45928.0
0|0|Male|White|-27472.336017216563|11900.0
0|0|Female|White|-17887.531991237272|21484.804
0|0|Male|White|6260.663982783437|45633.0
0|0|Female|White|-833.5319912372725|38538.804
0|0|Male|White|-34372.33601721656|5000.0
0|0|Male|White|4685.663982783437|44058.0
0|0|Male|White|-7732.336017216563|31640.0
0|0|Male|White|-38172.33601721656|1200.0
0|0|Female|White|-3994.5319912372725|35377.804
0|0|Male|White|-22732.336017216563|16640.0
0|0|Male|White|857.663982783437|40230.0
0|0|Female|White|-9158.531991237272|30213.804
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Female|White|-12158.531991237272|27213.804
0|0|Male|White|-2471.336017216563|36901.0
0|0|Female|White|841.4680087627275|40213.804
0|0|Male|White|-6047.336017216563|33325.0
0|0|Male|White|24025.663982783437|63398.0
0|0|Female|White|-17658.531991237272|21713.804
0|1|Female|Other|-14281.981523562834|19233.804
0|0|Male|White|49725.66398278344|89098.0
0|0|Male|White|-37272.33601721656|2100.0
0|0|Male|White|31127.663982783437|70500.0
0|0|Male|White|-14322.336017216563|25050.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|4141.468008762728|43513.804
0|0|Male|White|-27372.336017216563|12000.0
0|0|Female|White|-10718.531991237272|28653.804
0|1|Male|Asian-Pac-Islander|-2244.7855495421245|31271.0
0|1|Male|Asian-Pac-Islander|6885.2144504578755|40401.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Female|White|19433.468008762728|58805.804
0|0|Male|White|3631.663982783437|43004.0
0|0|Female|White|5041.468008762728|44413.804
0|0|Male|White|-2286.336017216563|37086.0
0|0|Female|White|-19158.531991237272|20213.804
0|0|Male|White|18715.663982783437|58088.0
0|0|Female|White|-12955.531991237272|26416.804
0|0|Male|White|-7372.336017216563|32000.0
0|0|Male|White|-16820.336017216563|22552.0
0|0|Female|White|-13726.531991237272|25645.804
0|0|Male|White|-36972.33601721656|2400.0
0|0|Male|White|-31772.336017216563|7600.0
0|0|Male|White|-9292.336017216563|30080.0
0|0|Male|White|-11472.336017216563|27900.0
0|0|Female|White|6006.468008762728|45378.804
0|0|Female|White|-4158.531991237272|35213.804
0|0|Male|White|-13572.336017216563|25800.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|33225.66398278344|72598.0
0|0|Female|White|-10058.531991237272|29313.804
0|0|Male|White|-26236.336017216563|13136.0
0|0|Male|White|27770.663982783437|67143.0
0|0|Male|White|48829.66398278344|88202.0
0|0|Male|White|-14352.336017216563|25020.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|65829.46800876272|99999.0
0|0|Male|White|-9372.336017216563|30000.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Female|White|9041.468008762728|48413.804
0|0|Male|White|-9326.336017216563|30046.0
0|0|Female|White|-20058.531991237272|19313.804
0|0|Male|White|-36372.33601721656|3000.0
0|0|Female|White|-3158.5319912372725|36213.804
0|0|Male|White|-5153.336017216563|34219.0
0|0|Female|White|-21038.531991237272|18333.804
0|0|Female|White|-6131.531991237272|33240.804
0|0|Male|White|-5572.336017216563|33800.0
0|0|Female|White|-19516.531991237272|19855.804
0|0|Male|White|-10298.336017216563|29074.0
0|1|Female|Asian-Pac-Islander|36698.018476437166|70213.804
0|1|Male|Asian-Pac-Islander|-30515.785549542124|3000.0
0|0|Female|White|-3588.5319912372725|35783.804
0|0|Female|White|-8053.531991237272|31318.804
0|0|Male|White|-37037.33601721656|2335.0
0|0|Male|White|-35857.33601721656|3515.0
0|0|Male|White|34697.66398278344|74070.0
0|0|Male|White|-36072.33601721656|3300.0
0|0|Male|White|-4312.336017216563|35060.0
0|0|Female|White|-19039.531991237272|20332.804
0|0|Male|White|10777.663982783437|50150.0
0|0|Male|White|6052.663982783437|45425.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Male|White|-17700.336017216563|21672.0
0|0|Male|White|5227.663982783437|44600.0
0|0|Male|White|11627.663982783437|51000.0
0|0|Male|White|-18508.336017216563|20864.0
0|0|Male|White|-24372.336017216563|15000.0
0|0|Female|White|8525.468008762728|47897.804
0|0|Female|White|432.46800876272755|39804.804
0|0|Female|White|5166.468008762728|44538.804
0|0|Female|White|23852.468008762728|63224.804
0|0|Female|White|55069.46800876273|94441.804
0|0|Male|White|-36099.33601721656|3273.0
0|0|Male|White|16114.663982783437|55487.0
0|0|Male|White|-10281.336017216563|29091.0
0|0|Female|White|-21158.531991237272|18213.804
0|0|Male|White|21486.663982783437|60859.0
0|0|Female|White|-15759.531991237272|23612.804
0|1|Male|Asian-Pac-Islander|-29875.785549542124|3640.0
0|0|Female|White|-22558.531991237272|16813.804
0|1|Male|Asian-Pac-Islander|3608.2144504578755|37124.0
0|1|Male|Asian-Pac-Islander|28086.214450457876|61602.0
0|0|Male|White|-5419.336017216563|33953.0
0|0|Male|White|40543.66398278344|79916.0
0|0|Male|White|-7226.336017216563|32146.0
0|0|Male|White|41741.66398278344|81114.0
0|0|Male|White|19820.663982783437|59193.0
0|0|Male|White|555.663982783437|39928.0
0|0|Male|White|40931.66398278344|80304.0
0|0|Male|White|60626.66398278344|99999.0
0|1|Male|Asian-Pac-Islander|7804.2144504578755|41320.0
0|1|Male|Asian-Pac-Islander|20987.214450457876|54503.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-32208.336017216563|7164.0
0|0|Male|White|-37037.33601721656|2335.0
0|0|Male|White|27827.663982783437|67200.0
0|0|Female|White|-5959.531991237272|33412.804
0|0|Female|White|26891.468008762728|66263.804
0|0|Male|White|-10615.336017216563|28757.0
0|0|Male|White|10717.663982783437|50090.0
0|0|Male|White|-11095.336017216563|28277.0
0|0|Male|White|-28372.336017216563|11000.0
0|0|Female|White|-18658.531991237272|20713.804
0|0|Male|White|-29372.336017216563|10000.0
0|1|Male|Black|-15515.785549542124|18000.0
0|0|Male|White|-23614.336017216563|15758.0
0|0|Female|White|11841.468008762728|51213.804
0|0|Female|White|38139.46800876273|77511.804
0|0|Female|White|44708.46800876273|84080.804
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|34827.66398278344|74200.0
0|0|Male|White|-27122.336017216563|12250.0
0|0|Male|White|21227.663982783437|60600.0
0|0|Female|White|33917.46800876273|73289.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|46497.66398278344|85870.0
0|0|Female|White|-20358.531991237272|19013.804
0|0|Male|White|35857.66398278344|75230.0
0|0|Male|White|727.663982783437|40100.0
0|0|Female|White|1941.4680087627275|41313.804
0|0|Male|White|30021.663982783437|69394.0
0|0|Female|White|-14758.531991237272|24613.804
0|0|Male|White|-3150.336017216563|36222.0
0|0|Female|White|9701.468008762728|49073.804
0|0|Male|White|-13571.336017216563|25801.0
0|0|Male|White|-20272.336017216563|19100.0
0|1|Female|Other|2821.018476437166|36336.804
0|1|Male|Other|-10515.785549542124|23000.0
0|1|Female|Other|15698.018476437166|49213.804
0|0|Male|White|-1311.336017216563|38061.0
0|0|Male|White|20151.663982783437|59524.0
0|0|Male|White|-19305.336017216563|20067.0
0|0|Male|White|2927.663982783437|42300.0
0|0|Male|White|33613.66398278344|72986.0
0|0|Male|White|667.663982783437|40040.0
0|0|Female|White|-20553.531991237272|18818.804
0|0|Female|White|19875.468008762728|59247.804
0|0|Male|White|21754.663982783437|61127.0
0|0|Male|White|7127.663982783437|46500.0
0|0|Male|White|-8372.336017216563|31000.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-27337.336017216563|12035.0
0|0|Male|White|-37327.33601721656|2045.0
0|0|Female|White|-22237.531991237272|17134.804
0|1|Male|Other|-17515.785549542124|16000.0
0|0|Male|White|-23372.336017216563|16000.0
0|0|Male|White|15139.663982783437|54512.0
0|0|Female|White|68585.46800876272|99999.0
0|0|Female|White|39853.46800876273|79225.804
0|1|Male|Black|21687.214450457876|55203.0
0|0|Female|White|9841.468008762728|49213.804
0|0|Female|White|27441.468008762728|66813.804
0|0|Male|White|47328.66398278344|86701.0
0|0|Male|White|54919.66398278344|94292.0
0|0|Male|White|15719.663982783437|55092.0
0|0|Female|White|1874.4680087627275|41246.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-27372.336017216563|12000.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-16618.531991237272|22753.804
0|0|Female|White|-20858.531991237272|18513.804
0|0|Male|White|13227.663982783437|52600.0
0|0|Female|White|-17998.531991237272|21373.804
0|0|Male|White|554.663982783437|39927.0
0|0|Male|White|-27372.336017216563|12000.0
0|1|Female|Other|-801.9815235628339|32713.804
0|0|Male|White|14635.663982783437|54008.0
0|0|Female|White|10100.468008762728|49472.804
0|0|Male|White|-20800.336017216563|18572.0
0|0|Male|White|-23372.336017216563|16000.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|-9372.336017216563|30000.0
0|1|Male|Asian-Pac-Islander|-10165.785549542124|23350.0
0|1|Male|Asian-Pac-Islander|66483.21445045788|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-38944.33601721656|428.0
0|0|Male|White|-24556.336017216563|14816.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-18758.531991237272|20613.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-2924.336017216563|36448.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|59110.46800876273|98482.804
0|0|Female|White|-4116.531991237272|35255.804
0|0|Male|White|25667.663982783437|65040.0
0|0|Male|White|-4172.336017216563|35200.0
0|0|Female|White|-3059.5319912372725|36312.804
0|0|Female|White|13940.468008762728|53312.804
0|0|Female|White|-11378.531991237272|27993.804
0|0|Female|White|31841.468008762728|71213.804
0|0|Male|White|2627.663982783437|42000.0
0|1|Male|Asian-Pac-Islander|7584.2144504578755|41100.0
0|0|Female|White|11143.468008762728|50515.804
0|0|Male|White|24690.663982783437|64063.0
0|0|Male|White|21701.663982783437|61074.0
0|0|Male|White|-38713.33601721656|659.0
0|0|Male|White|-14352.336017216563|25020.0
0|0|Female|White|-816.5319912372725|38555.804
0|0|Male|White|-33362.33601721656|6010.0
0|0|Female|White|-15958.531991237272|23413.804
0|0|Male|White|-20135.336017216563|19237.0
0|0|Male|White|-10358.336017216563|29014.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-6103.336017216563|33269.0
0|0|Female|White|-21762.531991237272|17609.804
0|0|Male|White|-16385.336017216563|22987.0
0|1|Female|Amer-Indian-Eskimo|-4285.981523562834|29229.804
0|0|Female|White|15853.468008762728|55225.804
0|0|Female|White|562.4680087627275|39934.804
0|0|Male|White|-36972.33601721656|2400.0
0|0|Female|White|8564.468008762728|47936.804
0|0|Male|White|17820.663982783437|57193.0
0|0|Male|White|8103.663982783437|47476.0
0|0|Female|White|-7758.531991237272|31613.804
0|0|Female|White|-22093.531991237272|17278.804
0|0|Male|White|-18372.336017216563|21000.0
0|0|Male|White|-31372.336017216563|8000.0
0|0|Female|White|-7621.531991237272|31750.804
0|0|Male|White|-25018.336017216563|14354.0
0|0|Male|White|46451.66398278344|85824.0
0|0|Female|White|75840.46800876272|99999.0
0|0|Female|White|-15668.531991237272|23703.804
0|0|Female|White|-12158.531991237272|27213.804
0|0|Female|White|-8058.531991237272|31313.804
0|0|Male|White|17637.663982783437|57010.0
0|0|Female|White|877.4680087627275|40249.804
0|0|Male|White|19627.663982783437|59000.0
0|0|Male|White|18627.663982783437|58000.0
0|0|Female|White|60139.46800876273|99511.804
0|0|Male|White|-1100.336017216563|38272.0
0|0|Female|White|-15616.531991237272|23755.804
0|0|Male|White|-33134.33601721656|6238.0
0|0|Male|White|-32972.33601721656|6400.0
0|0|Male|White|-27761.336017216563|11611.0
0|0|Male|White|6429.663982783437|45802.0
0|1|Female|Black|-6301.981523562834|27213.804
0|0|Male|White|-37325.33601721656|2047.0
0|0|Male|White|3627.663982783437|43000.0
0|0|Female|White|16841.468008762728|56213.804
0|0|Female|White|2866.4680087627275|42238.804
0|0|Male|White|-7682.336017216563|31690.0
0|0|Female|White|7192.468008762728|46564.804
0|0|Male|White|26273.663982783437|65646.0
0|0|Male|White|31167.663982783437|70540.0
0|0|Male|White|-24372.336017216563|15000.0
0|0|Female|White|2348.4680087627275|41720.804
0|0|Female|White|-8158.531991237272|31213.804
0|0|Male|White|-2450.336017216563|36922.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Male|White|-20372.336017216563|19000.0
0|0|Male|White|33675.66398278344|73048.0
0|0|Female|White|-10058.531991237272|29313.804
0|0|Male|White|9003.663982783437|48376.0
0|0|Male|White|-37972.33601721656|1400.0
0|0|Male|White|-35289.33601721656|4083.0
0|0|Female|White|-1152.5319912372725|38219.804
0|0|Male|White|-26318.336017216563|13054.0
0|0|Male|White|11087.663982783437|50460.0
0|1|Male|Black|66483.21445045788|99999.0
0|0|Male|White|5804.663982783437|45177.0
0|0|Male|White|-24372.336017216563|15000.0
0|0|Male|White|-19619.336017216563|19753.0
0|0|Female|White|-4509.531991237272|34862.804
0|1|Male|Black|-9510.785549542124|24005.0
0|1|Male|Black|-19015.785549542124|14500.0
0|1|Male|Black|-27787.785549542124|5728.0
0|0|Female|White|-16158.531991237272|23213.804
0|0|Female|White|-7650.531991237272|31721.804
0|0|Male|White|-29461.336017216563|9911.0
0|0|Male|White|23227.663982783437|62600.0
0|0|Female|White|-21372.531991237272|17999.804
0|0|Female|White|5064.468008762728|44436.804
0|0|Female|White|-11158.531991237272|28213.804
0|0|Female|White|11641.468008762728|51013.804
0|0|Male|White|-16922.336017216563|22450.0
0|0|Male|White|16627.663982783437|56000.0
0|0|Male|White|-23372.336017216563|16000.0
0|1|Male|Black|42884.214450457876|76400.0
0|0|Female|White|-1158.5319912372725|38213.804
0|0|Male|White|13827.663982783437|53200.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|32701.663982783437|72074.0
0|0|Male|White|3437.663982783437|42810.0
0|0|Male|White|-33788.33601721656|5584.0
0|0|Male|White|35840.66398278344|75213.0
0|0|Female|White|-2058.5319912372725|37313.804
0|0|Male|White|18018.663982783437|57391.0
0|0|Male|White|-10102.336017216563|29270.0
0|0|Male|White|30915.663982783437|70288.0
0|0|Male|White|30087.663982783437|69460.0
0|0|Male|White|-6372.336017216563|33000.0
0|0|Female|White|841.4680087627275|40213.804
0|0|Male|White|-8972.336017216563|30400.0
0|1|Female|Black|1798.018476437166|35313.804
0|0|Male|White|6639.663982783437|46012.0
