age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree_enc,sex_enc,race_enc,id,target
34.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,386,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,1
56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,388,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,390,1
30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,391,1
43.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,392,1
22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,393,0
36.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,394,1
28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,395,0
26.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,396,1
26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,397,0
40.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,398,0
27.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,399,1
24.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,400,1
29.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,401,1
20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402,0
25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,403,0
50.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,404,0
27.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,405,0
55.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,406,0
22.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,407,1
42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,408,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,409,0
25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410,1
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,1
27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413,1
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,1
24.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,415,0
27.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,416,1
29.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,417,1
23.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,418,1
39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,419,1
41.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,420,0
24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,421,1
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,422,1
25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,423,0
22.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,424,1
52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,425,1
43.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,426,1
37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,427,0
29.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,428,1
43.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,429,1
27.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,430,1
44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,431,0
31.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,432,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,433,0
22.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,434,1
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,435,1
33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,436,0
29.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,437,0
32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,438,0
28.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,439,1
28.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,440,1
36.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,441,1
31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,442,1
29.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,443,1
49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,444,0
25.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,445,1
21.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,446,0
47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,447,1
25.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,448,0
35.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,449,1
26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,450,0
54.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,451,0
45.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,452,1
22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,453,0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,454,0
22.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,455,1
20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,456,1
52.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,457,0
36.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,458,1
32.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,459,1
36.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,460,1
30.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,461,1
31.0,15.0,0.0,2.0,0.0,1.0,0.0,1.0,462,1
26.0,20.0,0.0,2.0,2.0,1.0,0.0,1.0,463,1
25.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,464,1
24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,465,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466,0
51.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,467,1
56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,468,0
38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,469,1
58.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,470,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,471,0
38.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,472,1
33.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,473,0
59.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,474,0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,475,0
53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,476,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,1
33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,478,0
38.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,479,1
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,1
28.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,481,1
27.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,482,1
24.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,483,1
52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,484,0
28.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,485,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,0
46.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,487,1
37.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,488,0
21.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,489,1
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0
57.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,491,0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,492,0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,1
29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,494,0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495,0
51.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,496,0
35.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,497,0
33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,498,0
37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,499,0
33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,500,1
54.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,501,0
28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,502,1
49.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,503,0
26.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,504,1
53.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,505,0
27.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,506,1
27.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,507,1
41.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,508,1
31.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,509,1
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,0
34.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,511,0
27.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,512,1
24.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,513,1
45.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,514,1
22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,515,0
21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,516,1
35.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,517,0
25.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,518,1
52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,519,1
60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,520,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,1
56.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,522,1
32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,523,0
29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,524,0
37.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,525,1
32.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,526,1
43.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,527,0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528,0
28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,529,1
25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,530,0
22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,531,0
23.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,532,1
26.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,533,1
32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,534,0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1
61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,536,1
34.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,537,1
28.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,538,1
27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,539,0
42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,540,1
41.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,541,1
31.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,542,1
33.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,543,1
48.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,544,1
71.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,545,0
21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,546,1
25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,547,1
31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,548,0
60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,549,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550,1
25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,551,1
36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552,1
32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,553,1
22.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,554,0
44.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,555,1
37.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,556,1
31.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,557,1
32.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,558,0
31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,559,0
34.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,560,1
51.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,561,0
49.0,13.0,2.0,0.0,0.0,1.0,0.0,1.0,562,0
24.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,563,1
30.0,13.0,0.0,2.0,2.0,1.0,0.0,1.0,564,1
30.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,565,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,1
20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,567,1
34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,568,1
22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,569,1
35.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,570,0
34.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,571,1
26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,572,0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,1
32.0,19.0,0.0,3.0,0.0,1.0,0.0,1.0,574,1
45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,575,0
27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,576,1
26.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,577,1
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,579,0
31.0,15.0,3.0,0.0,1.0,0.0,0.0,1.0,580,1
39.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,581,1
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,1
34.0,8.0,2.0,0.0,1.0,1.0,0.0,1.0,583,1
29.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,584,1
22.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,585,1
21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,586,1
34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,587,0
25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,588,0
54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,589,1
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,1
30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,591,1
43.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,592,0
32.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,593,1
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,594,1
25.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,595,1
28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,596,1
37.0,23.0,1.0,8.0,5.0,1.0,0.0,1.0,597,1
30.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,598,0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,1
25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,1
58.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,603,0
30.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,604,0
39.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,605,1
57.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,606,1
39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,607,1
45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,608,0
52.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,609,1
23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,610,1
33.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,611,1
49.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,612,0
39.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,613,1
35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,614,0
21.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,615,1
23.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,616,1
36.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,617,1
49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,618,0
31.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,619,1
28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,620,1
41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,621,0
58.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,622,0
44.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,623,1
42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,624,0
37.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,625,0
47.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,626,1
25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,627,0
42.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,628,0
48.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,629,0
27.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,630,1
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,1
61.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,632,0
29.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,633,1
35.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,634,0
53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,635,1
46.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,636,1
31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,637,1
24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,638,0
34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,639,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640,0
23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,641,0
29.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,642,1
31.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,643,0
42.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,644,1
25.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,645,1
23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,646,0
23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,647,1
29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,648,1
63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,649,0
27.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,650,1
32.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,651,1
30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,652,1
36.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,653,1
33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,654,0
20.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,655,0
24.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,656,1
44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,657,0
36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,658,1
27.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,659,1
28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,660,1
41.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,661,1
26.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,662,0
29.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,663,1
24.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,664,1
24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,665,1
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,1
22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,667,1
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668,0
27.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,669,0
21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,670,0
27.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,671,1
29.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,672,1
31.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,673,0
33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,674,1
34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,675,0
23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,676,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,677,0
27.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,678,1
21.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,679,0
24.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,680,0
26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,681,1
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,682,0
21.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,683,1
25.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,684,0
22.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,685,1
24.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,686,1
31.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,687,1
25.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,688,1
41.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,689,1
39.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,690,0
29.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,691,0
31.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,692,1
36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,693,1
35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,694,1
32.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,695,1
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,696,1
39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,697,0
46.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,698,1
32.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,699,0
23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,700,1
20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,701,1
38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,702,1
31.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,703,0
25.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,704,0
27.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,705,1
29.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,706,1
51.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,707,0
28.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,708,0
23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,709,1
40.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,710,1
23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,711,1
69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,712,0
30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,713,0
33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,714,0
49.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,715,0
27.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,716,1
24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,717,0
30.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,718,1
36.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,719,1
24.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,720,0
30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,721,0
45.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,722,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,1
26.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,724,1
65.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,725,0
56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,726,1
42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,727,1
28.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,728,1
39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,729,1
28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730,1
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,731,0
57.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,732,0
35.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,733,0
27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,734,0
25.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,735,1
31.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,736,1
20.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,737,1
24.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,738,1
24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,739,0
39.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,740,1
25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,741,1
27.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,742,1
49.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,743,1
25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,744,1
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,745,1
43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,746,0
43.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,747,0
34.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,748,0
43.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,749,1
25.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,750,0
22.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,751,0
30.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,752,1
29.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,753,1
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,0
35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,755,0
34.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,756,1
32.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,757,1
21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,758,0
42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,759,1
34.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,760,0
46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,761,0
51.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,762,0
22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,763,0
30.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,764,1
34.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,765,0
40.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,766,1
22.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,767,0
37.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,768,0
21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,769,0
30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,770,0
20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,771,1
30.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,772,1
