sex_enc,race_enc,age,priors_count,id,female,male,nonwhite,resid_priors_count,scf_priors_count
0.0,1.0,38.0,11.0,1083,1,0,0,6.09824852261733,11
0.0,1.0,33.0,0.0,1084,1,0,0,-4.524197314016231,0
0.0,1.0,58.0,24.0,1085,1,0,0,17.58803186915157,24
0.0,1.0,34.0,27.0,1086,1,0,0,22.40029185331048,27
0.0,1.0,25.0,1.0,1087,1,0,0,-2.920110652629927,1
0.0,1.0,57.0,28.0,1088,1,0,0,21.66354270182486,28
0.0,1.0,30.0,0.0,1089,1,0,0,-4.297664815996367,0
0.0,1.0,21.0,1.0,1090,1,0,0,-2.618067321936776,1
0.0,0.0,41.0,0.0,1091,1,0,0,-2.918081618616145,2
0.0,1.0,23.0,2.0,1092,1,0,0,-1.769088987283351,2
0.0,1.0,25.0,7.0,1093,1,0,0,3.079889347370073,7
1.0,1.0,51.0,3.0,1094,0,1,0,-1.5582920675589156,3
0.0,1.0,31.0,5.0,1095,1,0,0,0.6268243513303453,5
0.0,0.0,24.0,0.0,1096,1,0,0,-1.6343974631702507,2
1.0,0.0,26.0,0.0,1097,0,1,0,-0.4603188939403291,2
1.0,1.0,30.0,8.0,1098,0,1,0,5.02743541858013,8
0.0,1.0,25.0,5.0,1099,1,0,0,1.0798893473700728,5
0.0,1.0,22.0,11.0,1100,1,0,0,7.306421845389937,11
0.0,0.0,51.0,7.0,1101,1,0,0,3.3268100546509753,9
0.0,1.0,24.0,1.0,1102,1,0,0,-2.844599819956639,1
0.0,1.0,20.0,2.0,1103,1,0,0,-1.5425564892634878,2
0.0,0.0,27.0,0.0,1104,1,0,0,-1.8609299611901144,2
0.0,0.0,23.0,0.0,1105,1,0,0,-1.5588866304969626,2
0.0,0.0,51.0,6.0,1106,1,0,0,2.3268100546509753,8
0.0,0.0,32.0,0.0,1107,1,0,0,-2.238484124556554,2
0.0,0.0,53.0,9.0,1108,1,0,0,5.1757883893044,11
0.0,0.0,43.0,2.0,1109,1,0,0,-1.069103283962721,4
0.0,1.0,42.0,7.0,1110,1,0,0,1.7962051919241784,7
0.0,0.0,31.0,11.0,1111,1,0,0,8.837026708116735,13
0.0,1.0,22.0,1.0,1112,1,0,0,-2.693578154610063,1
1.0,1.0,24.0,0.0,1113,0,1,0,-2.5194995853801423,0
0.0,1.0,23.0,3.0,1114,1,0,0,-0.7690889872833511,3
0.0,0.0,48.0,0.0,1115,1,0,0,-3.4466574473291605,2
0.0,1.0,37.0,12.0,1116,1,0,0,7.173759355290618,12
1.0,1.0,33.0,0.0,1117,0,1,0,-3.199097079439733,0
0.0,0.0,48.0,0.0,1118,1,0,0,-3.4466574473291605,2
0.0,0.0,29.0,10.0,1119,1,0,0,7.98804837346331,12
0.0,1.0,41.0,1.0,1120,1,0,0,-4.128283975402534,1
1.0,1.0,35.0,1.0,1121,0,1,0,-2.350118744786309,1
0.0,1.0,49.0,1.0,1122,1,0,0,-4.732370636788837,1
0.0,1.0,40.0,0.0,1123,1,0,0,-5.052773142729246,0
0.0,1.0,20.0,2.0,1124,1,0,0,-1.5425564892634878,2
0.0,0.0,25.0,2.0,1125,1,0,0,0.2900917041564617,4
0.0,0.0,25.0,0.0,1126,1,0,0,-1.7099082958435383,2
0.0,0.0,21.0,3.0,1127,1,0,0,1.592135034849613,5
0.0,1.0,25.0,2.0,1128,1,0,0,-1.9201106526299272,2
1.0,1.0,44.0,0.0,1129,0,1,0,-4.0297162388459,0
0.0,0.0,38.0,0.0,1130,1,0,0,-2.6915491205962816,2
1.0,1.0,26.0,5.0,1131,0,1,0,2.3294787492732825,5
0.0,1.0,29.0,1.0,1132,1,0,0,-3.2221539833230786,1
0.0,1.0,26.0,0.0,1133,1,0,0,-3.9956214853032153,0
0.0,1.0,32.0,1.0,1134,1,0,0,-3.4486864813429428,1
0.0,0.0,27.0,4.0,1135,1,0,0,2.1390700388098853,6
0.0,0.0,23.0,0.0,1136,1,0,0,-1.5588866304969626,2
0.0,0.0,54.0,0.0,1137,1,0,0,-3.899722443368888,2
1.0,1.0,23.0,3.0,1138,0,1,0,0.5560112472931458,3
0.0,0.0,42.0,0.0,1139,1,0,0,-2.993592451289433,2
0.0,0.0,37.0,2.0,1140,1,0,0,-0.6160382879229935,4
0.0,1.0,28.0,1.0,1141,1,0,0,-3.1466431506497905,1
0.0,0.0,61.0,10.0,1142,1,0,0,5.5717017279180965,12
0.0,0.0,22.0,2.0,1143,1,0,0,0.5166242021763254,4
0.0,0.0,49.0,0.0,1144,1,0,0,-3.5221682800024485,2
0.0,0.0,23.0,1.0,1145,1,0,0,-0.5588866304969626,3
0.0,1.0,24.0,1.0,1146,1,0,0,-2.844599819956639,1
0.0,1.0,29.0,6.0,1147,1,0,0,1.7778460166769214,6
0.0,1.0,33.0,1.0,1148,1,0,0,-3.524197314016231,1
0.0,0.0,32.0,1.0,1149,1,0,0,-1.238484124556554,3
0.0,1.0,25.0,2.0,1150,1,0,0,-1.9201106526299272,2
0.0,1.0,27.0,4.0,1151,1,0,0,-0.07113231797650332,4
0.0,1.0,23.0,3.0,1152,1,0,0,-0.7690889872833511,3
0.0,1.0,23.0,1.0,1153,1,0,0,-2.769088987283351,1
1.0,0.0,45.0,7.0,1154,0,1,0,5.104975285267201,9
1.0,0.0,52.0,0.0,1155,0,1,0,-2.423600543445815,2
0.0,1.0,49.0,1.0,1156,1,0,0,-4.732370636788837,1
0.0,0.0,36.0,2.0,1157,1,0,0,-0.5405274552497055,4
0.0,0.0,25.0,0.0,1158,1,0,0,-1.7099082958435383,2
0.0,1.0,27.0,1.0,1159,1,0,0,-3.0711323179765033,1
0.0,1.0,40.0,3.0,1160,1,0,0,-2.0527731427292464,3
0.0,0.0,21.0,2.0,1161,1,0,0,0.592135034849613,4
1.0,0.0,57.0,1.0,1162,0,1,0,-1.8011547068122544,3
0.0,1.0,29.0,2.0,1163,1,0,0,-2.2221539833230786,2
0.0,1.0,25.0,6.0,1164,1,0,0,2.079889347370073,6
1.0,1.0,22.0,0.0,1165,0,1,0,-2.368477920033566,0
0.0,0.0,21.0,1.0,1166,1,0,0,-0.40786496515038695,3
0.0,1.0,27.0,11.0,1167,1,0,0,6.928867682023497,11
0.0,1.0,39.0,13.0,1168,1,0,0,8.02273768994404,13
0.0,0.0,61.0,4.0,1169,1,0,0,-0.4282982720819035,6
0.0,0.0,37.0,1.0,1170,1,0,0,-1.6160382879229935,3
0.0,0.0,31.0,4.0,1171,1,0,0,1.837026708116734,6
0.0,1.0,22.0,0.0,1172,1,0,0,-3.693578154610063,0
0.0,1.0,21.0,1.0,1173,1,0,0,-2.618067321936776,1
0.0,0.0,26.0,0.0,1174,1,0,0,-1.7854191285168264,2
0.0,0.0,22.0,1.0,1175,1,0,0,-0.48337579782367457,3
1.0,1.0,43.0,2.0,1176,0,1,0,-1.954205406172612,2
0.0,1.0,55.0,8.0,1177,1,0,0,1.8145643671714353,8
0.0,1.0,35.0,14.0,1178,1,0,0,9.324781020637193,14
0.0,0.0,27.0,1.0,1179,1,0,0,-0.8609299611901144,3
0.0,0.0,62.0,0.0,1180,1,0,0,-4.503809104755192,2
0.0,0.0,58.0,3.0,1181,1,0,0,-1.2017657740620402,5
0.0,0.0,72.0,7.0,1182,1,0,0,1.7410825685119296,9
0.0,0.0,35.0,0.0,1183,1,0,0,-2.4650166225764174,2
0.0,1.0,33.0,0.0,1184,1,0,0,-4.524197314016231,0
1.0,1.0,56.0,0.0,1185,0,1,0,-4.935846230925355,0
0.0,1.0,52.0,0.0,1186,1,0,0,-5.958903134808701,0
0.0,1.0,25.0,14.0,1187,1,0,0,10.079889347370074,14
1.0,1.0,24.0,2.0,1188,0,1,0,-0.5194995853801423,2
0.0,1.0,63.0,9.0,1189,1,0,0,2.2104777057851317,9
0.0,1.0,47.0,1.0,1190,1,0,0,-4.581348971442261,1
0.0,0.0,29.0,0.0,1191,1,0,0,-2.01195162653669,2
0.0,1.0,20.0,0.0,1192,1,0,0,-3.5425564892634878,0
0.0,1.0,20.0,1.0,1193,1,0,0,-2.5425564892634878,1
0.0,1.0,40.0,1.0,1194,1,0,0,-4.052773142729246,1
0.0,0.0,50.0,0.0,1195,1,0,0,-3.5976791126757366,2
0.0,1.0,21.0,2.0,1196,1,0,0,-1.6180673219367758,2
0.0,1.0,22.0,0.0,1197,1,0,0,-3.693578154610063,0
1.0,1.0,31.0,0.0,1198,0,1,0,-3.048075414093157,0
1.0,1.0,28.0,0.0,1199,0,1,0,-2.8215429160732937,0
1.0,1.0,27.0,0.0,1200,0,1,0,-2.7460320834000056,0
0.0,1.0,28.0,5.0,1201,1,0,0,0.8533568493502095,5
0.0,1.0,28.0,6.0,1202,1,0,0,1.8533568493502095,6
0.0,1.0,36.0,0.0,1203,1,0,0,-4.750729812036094,0
0.0,0.0,30.0,0.0,1204,1,0,0,-2.087462459209978,2
0.0,1.0,55.0,1.0,1205,1,0,0,-5.185435632828565,1
1.0,1.0,53.0,5.0,1206,0,1,0,0.2906862670945083,5
0.0,0.0,60.0,18.0,1207,1,0,0,13.647212560591385,20
0.0,0.0,27.0,0.0,1208,1,0,0,-1.8609299611901144,2
0.0,1.0,52.0,7.0,1209,1,0,0,1.0410968651912986,7
0.0,1.0,24.0,5.0,1210,1,0,0,1.1554001800433609,5
0.0,0.0,27.0,1.0,1211,1,0,0,-0.8609299611901144,3
0.0,0.0,29.0,1.0,1212,1,0,0,-1.01195162653669,3
0.0,0.0,22.0,0.0,1213,1,0,0,-1.4833757978236746,2
0.0,0.0,52.0,2.0,1214,1,0,0,-1.7487007780223127,4
0.0,1.0,20.0,0.0,1215,1,0,0,-3.5425564892634878,0
0.0,1.0,30.0,18.0,1216,1,0,0,13.702335184003633,18
0.0,0.0,41.0,1.0,1217,1,0,0,-1.918081618616145,3
0.0,0.0,30.0,1.0,1218,1,0,0,-1.087462459209978,3
0.0,1.0,26.0,1.0,1219,1,0,0,-2.9956214853032153,1
0.0,0.0,34.0,15.0,1220,1,0,0,12.61049421009687,17
0.0,0.0,35.0,1.0,1221,1,0,0,-1.4650166225764174,3
0.0,1.0,23.0,2.0,1222,1,0,0,-1.769088987283351,2
0.0,0.0,26.0,9.0,1223,1,0,0,7.214580871483173,11
0.0,0.0,30.0,4.0,1224,1,0,0,1.912537540790022,6
0.0,1.0,33.0,7.0,1225,1,0,0,2.475802685983769,7
1.0,0.0,30.0,0.0,1226,0,1,0,-0.7623622246334809,2
0.0,1.0,38.0,15.0,1227,1,0,0,10.098248522617329,15
0.0,0.0,43.0,1.0,1228,1,0,0,-2.069103283962721,3
0.0,0.0,22.0,0.0,1229,1,0,0,-1.4833757978236746,2
1.0,1.0,44.0,6.0,1230,0,1,0,1.9702837611541,6
0.0,0.0,23.0,0.0,1231,1,0,0,-1.5588866304969626,2
1.0,1.0,36.0,1.0,1232,0,1,0,-2.4256295774595973,1
0.0,1.0,26.0,0.0,1233,1,0,0,-3.9956214853032153,0
0.0,1.0,27.0,15.0,1234,1,0,0,10.928867682023498,15
0.0,1.0,54.0,28.0,1235,1,0,0,21.890075199844723,28
1.0,1.0,31.0,0.0,1236,0,1,0,-3.048075414093157,0
0.0,1.0,25.0,0.0,1237,1,0,0,-3.920110652629927,0
0.0,1.0,61.0,20.0,1238,1,0,0,13.361499371131707,20
0.0,0.0,28.0,3.0,1239,1,0,0,1.063559206136598,5
0.0,0.0,67.0,1.0,1240,1,0,0,-3.881363268121631,3
0.0,0.0,31.0,1.0,1241,1,0,0,-1.162973291883266,3
0.0,1.0,26.0,0.0,1242,1,0,0,-3.9956214853032153,0
0.0,1.0,30.0,20.0,1243,1,0,0,15.702335184003633,20
0.0,0.0,57.0,0.0,1244,1,0,0,-4.126254941388752,2
0.0,0.0,23.0,3.0,1245,1,0,0,1.4411133695030374,5
0.0,1.0,42.0,4.0,1246,1,0,0,-1.2037948080758216,4
0.0,1.0,37.0,3.0,1247,1,0,0,-1.8262406447093822,3
0.0,1.0,69.0,3.0,1248,1,0,0,-4.242587290254596,3
0.0,1.0,22.0,0.0,1249,1,0,0,-3.693578154610063,0
0.0,1.0,30.0,1.0,1250,1,0,0,-3.2976648159963666,1
0.0,1.0,46.0,0.0,1251,1,0,0,-5.505838138768974,0
0.0,1.0,33.0,18.0,1252,1,0,0,13.47580268598377,18
0.0,0.0,24.0,0.0,1253,1,0,0,-1.6343974631702507,2
0.0,1.0,36.0,16.0,1254,1,0,0,11.249270187963905,16
0.0,0.0,39.0,0.0,1255,1,0,0,-2.7670599532695697,2
0.0,1.0,50.0,12.0,1256,1,0,0,6.192118530537875,12
1.0,1.0,33.0,3.0,1257,0,1,0,-0.1990970794397331,3
0.0,1.0,34.0,3.0,1258,1,0,0,-1.599708146689518,3
1.0,1.0,25.0,1.0,1259,0,1,0,-1.59501041805343,1
1.0,0.0,43.0,7.0,1260,0,1,0,5.255996950613777,9
0.0,0.0,50.0,0.0,1261,1,0,0,-3.5976791126757366,2
0.0,0.0,54.0,1.0,1262,1,0,0,-2.899722443368888,3
0.0,1.0,25.0,7.0,1263,1,0,0,3.079889347370073,7
0.0,0.0,28.0,0.0,1264,1,0,0,-1.936440793863402,2
0.0,1.0,37.0,2.0,1265,1,0,0,-2.826240644709382,2
0.0,1.0,43.0,18.0,1266,1,0,0,12.72069435925089,18
0.0,1.0,30.0,18.0,1267,1,0,0,13.702335184003633,18
0.0,1.0,20.0,2.0,1268,1,0,0,-1.5425564892634878,2
0.0,1.0,25.0,0.0,1269,1,0,0,-3.920110652629927,0
0.0,1.0,29.0,0.0,1270,1,0,0,-4.222153983323079,0
0.0,1.0,26.0,2.0,1271,1,0,0,-1.9956214853032153,2
0.0,1.0,24.0,1.0,1272,1,0,0,-2.844599819956639,1
1.0,1.0,34.0,5.0,1273,0,1,0,1.7253920878869788,5
0.0,0.0,28.0,5.0,1274,1,0,0,3.063559206136598,7
0.0,1.0,43.0,0.0,1275,1,0,0,-5.27930564074911,0
0.0,1.0,32.0,2.0,1276,1,0,0,-2.4486864813429428,2
0.0,0.0,25.0,13.0,1277,1,0,0,11.290091704156461,15
0.0,1.0,34.0,0.0,1278,1,0,0,-4.599708146689518,0
0.0,1.0,59.0,1.0,1279,1,0,0,-5.487478963521716,1
0.0,1.0,31.0,25.0,1280,1,0,0,20.626824351330345,25
0.0,1.0,30.0,1.0,1281,1,0,0,-3.2976648159963666,1
0.0,1.0,31.0,4.0,1282,1,0,0,-0.3731756486696547,4
0.0,1.0,49.0,10.0,1283,1,0,0,4.267629363211163,10
1.0,0.0,38.0,5.0,1284,0,1,0,3.633551113980216,7
0.0,1.0,49.0,1.0,1285,1,0,0,-4.732370636788837,1
0.0,1.0,26.0,3.0,1286,1,0,0,-0.9956214853032153,3
0.0,0.0,27.0,0.0,1287,1,0,0,-1.8609299611901144,2
0.0,1.0,26.0,5.0,1288,1,0,0,1.0043785146967847,5
0.0,1.0,21.0,0.0,1289,1,0,0,-3.618067321936776,0
0.0,1.0,24.0,5.0,1290,1,0,0,1.1554001800433609,5
0.0,1.0,26.0,6.0,1291,1,0,0,2.0043785146967847,6
1.0,1.0,34.0,6.0,1292,0,1,0,2.725392087886979,6
0.0,1.0,32.0,4.0,1293,1,0,0,-0.44868648134294276,4
0.0,0.0,23.0,0.0,1294,1,0,0,-1.5588866304969626,2
0.0,1.0,29.0,0.0,1295,1,0,0,-4.222153983323079,0
0.0,1.0,28.0,10.0,1296,1,0,0,5.8533568493502095,10
0.0,1.0,29.0,5.0,1297,1,0,0,0.7778460166769214,5
1.0,0.0,34.0,10.0,1298,0,1,0,8.935594444673368,12
0.0,0.0,53.0,0.0,1299,1,0,0,-3.8242116106956,2
0.0,0.0,55.0,1.0,1300,1,0,0,-2.975233276042176,3
0.0,1.0,29.0,0.0,1301,1,0,0,-4.222153983323079,0
0.0,1.0,22.0,0.0,1302,1,0,0,-3.693578154610063,0
0.0,1.0,29.0,8.0,1303,1,0,0,3.7778460166769214,8
0.0,0.0,27.0,2.0,1304,1,0,0,0.13907003880988555,4
0.0,0.0,59.0,0.0,1305,1,0,0,-4.277276606735327,2
0.0,1.0,26.0,4.0,1306,1,0,0,0.004378514696784741,4
0.0,0.0,59.0,0.0,1307,1,0,0,-4.277276606735327,2
0.0,1.0,43.0,1.0,1308,1,0,0,-4.27930564074911,1
0.0,0.0,44.0,3.0,1309,1,0,0,-0.1446141166360091,5
1.0,1.0,22.0,1.0,1310,0,1,0,-1.3684779200335662,1
0.0,0.0,26.0,2.0,1311,1,0,0,0.21458087148317362,4
0.0,1.0,21.0,2.0,1312,1,0,0,-1.6180673219367758,2
0.0,0.0,41.0,5.0,1313,1,0,0,2.081918381383855,7
0.0,0.0,37.0,7.0,1314,1,0,0,4.3839617120770065,9
0.0,1.0,56.0,5.0,1315,1,0,0,-1.2609464655018527,5
0.0,1.0,26.0,2.0,1316,1,0,0,-1.9956214853032153,2
0.0,1.0,21.0,1.0,1317,1,0,0,-2.618067321936776,1
0.0,0.0,37.0,4.0,1318,1,0,0,1.3839617120770065,6
0.0,1.0,30.0,0.0,1319,1,0,0,-4.297664815996367,0
1.0,0.0,24.0,0.0,1320,0,1,0,-0.3092972285937534,2
0.0,1.0,21.0,0.0,1321,1,0,0,-3.618067321936776,0
0.0,1.0,24.0,1.0,1322,1,0,0,-2.844599819956639,1
1.0,0.0,24.0,0.0,1323,0,1,0,-0.3092972285937534,2
0.0,1.0,24.0,0.0,1324,1,0,0,-3.844599819956639,0
1.0,0.0,42.0,1.0,1325,0,1,0,-0.6684922167129359,3
0.0,1.0,31.0,7.0,1326,1,0,0,2.6268243513303453,7
0.0,1.0,44.0,2.0,1327,1,0,0,-3.3548164734223977,2
0.0,1.0,47.0,1.0,1328,1,0,0,-4.581348971442261,1
0.0,0.0,36.0,0.0,1329,1,0,0,-2.5405274552497055,2
0.0,1.0,27.0,4.0,1330,1,0,0,-0.07113231797650332,4
0.0,1.0,21.0,1.0,1331,1,0,0,-2.618067321936776,1
0.0,0.0,49.0,0.0,1332,1,0,0,-3.5221682800024485,2
0.0,0.0,34.0,0.0,1333,1,0,0,-2.3895057899031293,2
0.0,0.0,34.0,0.0,1334,1,0,0,-2.3895057899031293,2
0.0,1.0,39.0,1.0,1335,1,0,0,-3.9772623100559583,1
0.0,1.0,24.0,17.0,1336,1,0,0,13.155400180043362,17
0.0,0.0,56.0,0.0,1337,1,0,0,-4.050744108715464,2
1.0,0.0,44.0,1.0,1338,0,1,0,-0.8195138820595116,3
0.0,1.0,41.0,3.0,1339,1,0,0,-2.1282839754025336,3
0.0,1.0,34.0,0.0,1340,1,0,0,-4.599708146689518,0
0.0,1.0,27.0,4.0,1341,1,0,0,-0.07113231797650332,4
0.0,1.0,31.0,6.0,1342,1,0,0,1.6268243513303453,6
1.0,0.0,35.0,0.0,1343,0,1,0,-1.1399163879999203,2
0.0,0.0,65.0,0.0,1344,1,0,0,-4.730341602775055,2
1.0,1.0,22.0,0.0,1345,0,1,0,-2.368477920033566,0
0.0,0.0,22.0,2.0,1346,1,0,0,0.5166242021763254,4
0.0,1.0,23.0,1.0,1347,1,0,0,-2.769088987283351,1
1.0,1.0,20.0,2.0,1348,0,1,0,-0.21745625468699004,2
0.0,0.0,69.0,0.0,1349,1,0,0,-5.032384933468207,2
0.0,0.0,23.0,4.0,1350,1,0,0,2.4411133695030376,6
0.0,0.0,28.0,0.0,1351,1,0,0,-1.936440793863402,2
0.0,1.0,20.0,0.0,1352,1,0,0,-3.5425564892634878,0
0.0,1.0,26.0,0.0,1353,1,0,0,-3.9956214853032153,0
0.0,0.0,55.0,0.0,1354,1,0,0,-3.975233276042176,2
0.0,0.0,28.0,1.0,1355,1,0,0,-0.9364407938634021,3
1.0,1.0,23.0,0.0,1356,0,1,0,-2.4439887527068542,0
0.0,1.0,29.0,0.0,1357,1,0,0,-4.222153983323079,0
1.0,1.0,32.0,1.0,1358,0,1,0,-2.123586246766445,1
0.0,1.0,25.0,0.0,1359,1,0,0,-3.920110652629927,0
1.0,1.0,22.0,0.0,1360,0,1,0,-2.368477920033566,0
0.0,1.0,30.0,10.0,1361,1,0,0,5.702335184003633,10
0.0,0.0,24.0,0.0,1362,1,0,0,-1.6343974631702507,2
0.0,0.0,22.0,1.0,1363,1,0,0,-0.48337579782367457,3
1.0,1.0,22.0,0.0,1364,0,1,0,-2.368477920033566,0
0.0,1.0,30.0,12.0,1365,1,0,0,7.702335184003633,12
0.0,1.0,20.0,1.0,1366,1,0,0,-2.5425564892634878,1
0.0,1.0,44.0,10.0,1367,1,0,0,4.645183526577602,10
0.0,0.0,42.0,2.0,1368,1,0,0,-0.993592451289433,4
0.0,1.0,39.0,2.0,1369,1,0,0,-2.9772623100559583,2
0.0,1.0,45.0,13.0,1370,1,0,0,7.569672693904314,13
1.0,0.0,25.0,2.0,1371,0,1,0,1.6151919387329587,4
1.0,0.0,24.0,0.0,1372,0,1,0,-0.3092972285937534,2
0.0,1.0,25.0,5.0,1373,1,0,0,1.0798893473700728,5
0.0,0.0,33.0,0.0,1374,1,0,0,-2.313994957229842,2
0.0,1.0,27.0,1.0,1375,1,0,0,-3.0711323179765033,1
0.0,1.0,22.0,1.0,1376,1,0,0,-2.693578154610063,1
0.0,0.0,34.0,11.0,1377,1,0,0,8.61049421009687,13
0.0,0.0,21.0,1.0,1378,1,0,0,-0.40786496515038695,3
1.0,1.0,30.0,15.0,1379,0,1,0,12.02743541858013,15
0.0,0.0,25.0,2.0,1380,1,0,0,0.2900917041564617,4
0.0,1.0,23.0,4.0,1381,1,0,0,0.23091101271664893,4
0.0,0.0,25.0,2.0,1382,1,0,0,0.2900917041564617,4
0.0,1.0,34.0,10.0,1383,1,0,0,5.400291853310482,10
0.0,1.0,30.0,21.0,1384,1,0,0,16.702335184003633,21
0.0,1.0,30.0,18.0,1385,1,0,0,13.702335184003633,18
0.0,0.0,39.0,1.0,1386,1,0,0,-1.7670599532695697,3
0.0,1.0,31.0,13.0,1387,1,0,0,8.626824351330345,13
0.0,1.0,53.0,0.0,1388,1,0,0,-6.0344139674819885,0
0.0,0.0,38.0,5.0,1389,1,0,0,2.3084508794037184,7
1.0,0.0,54.0,1.0,1390,0,1,0,-1.5746222087923911,3
0.0,1.0,28.0,0.0,1391,1,0,0,-4.1466431506497905,0
0.0,0.0,21.0,0.0,1392,1,0,0,-1.407864965150387,2
0.0,0.0,29.0,2.0,1393,1,0,0,-0.011951626536689908,4
0.0,1.0,27.0,13.0,1394,1,0,0,8.928867682023498,13
0.0,1.0,45.0,3.0,1395,1,0,0,-2.430327306095686,3
0.0,1.0,25.0,0.0,1396,1,0,0,-3.920110652629927,0
0.0,0.0,49.0,2.0,1397,1,0,0,-1.5221682800024485,4
0.0,0.0,46.0,0.0,1398,1,0,0,-3.295635781982585,2
0.0,0.0,26.0,0.0,1399,1,0,0,-1.7854191285168264,2
0.0,1.0,26.0,9.0,1400,1,0,0,5.004378514696785,9
0.0,0.0,49.0,0.0,1401,1,0,0,-3.5221682800024485,2
0.0,1.0,56.0,1.0,1402,1,0,0,-5.260946465501853,1
0.0,1.0,27.0,6.0,1403,1,0,0,1.9288676820234967,6
0.0,1.0,20.0,2.0,1404,1,0,0,-1.5425564892634878,2
0.0,1.0,29.0,7.0,1405,1,0,0,2.7778460166769214,7
0.0,1.0,44.0,1.0,1406,1,0,0,-4.354816473422398,1
0.0,0.0,23.0,1.0,1407,1,0,0,-0.5588866304969626,3
0.0,1.0,43.0,4.0,1408,1,0,0,-1.2793056407491097,4
0.0,1.0,24.0,1.0,1409,1,0,0,-2.844599819956639,1
1.0,0.0,44.0,0.0,1410,0,1,0,-1.8195138820595116,2
0.0,1.0,50.0,18.0,1411,1,0,0,12.192118530537876,18
1.0,1.0,20.0,1.0,1412,0,1,0,-1.21745625468699,1
0.0,0.0,33.0,1.0,1413,1,0,0,-1.3139949572298422,3
0.0,1.0,29.0,1.0,1414,1,0,0,-3.2221539833230786,1
0.0,1.0,54.0,4.0,1415,1,0,0,-2.1099248001552766,4
0.0,1.0,71.0,8.0,1416,1,0,0,0.606391044398829,8
0.0,1.0,23.0,3.0,1417,1,0,0,-0.7690889872833511,3
0.0,1.0,24.0,0.0,1418,1,0,0,-3.844599819956639,0
0.0,1.0,22.0,0.0,1419,1,0,0,-3.693578154610063,0
0.0,1.0,21.0,4.0,1420,1,0,0,0.3819326780632242,4
0.0,1.0,25.0,1.0,1421,1,0,0,-2.920110652629927,1
0.0,1.0,51.0,19.0,1422,1,0,0,13.116607697864588,19
0.0,1.0,28.0,14.0,1423,1,0,0,9.85335684935021,14
1.0,1.0,37.0,0.0,1424,0,1,0,-3.5011404101328845,0
1.0,0.0,49.0,0.0,1425,0,1,0,-2.197068045425951,2
1.0,1.0,26.0,6.0,1426,0,1,0,3.3294787492732825,6
0.0,1.0,21.0,1.0,1427,1,0,0,-2.618067321936776,1
0.0,0.0,67.0,0.0,1428,1,0,0,-4.881363268121631,2
1.0,1.0,43.0,0.0,1429,0,1,0,-3.954205406172612,0
0.0,1.0,35.0,7.0,1430,1,0,0,2.324781020637194,7
0.0,0.0,21.0,1.0,1431,1,0,0,-0.40786496515038695,3
0.0,0.0,55.0,0.0,1432,1,0,0,-3.975233276042176,2
1.0,1.0,30.0,2.0,1433,0,1,0,-0.9725645814198698,2
0.0,1.0,25.0,3.0,1434,1,0,0,-0.9201106526299272,3
0.0,0.0,25.0,0.0,1435,1,0,0,-1.7099082958435383,2
0.0,0.0,34.0,2.0,1436,1,0,0,-0.38950578990312934,4
0.0,1.0,28.0,0.0,1437,1,0,0,-4.1466431506497905,0
0.0,1.0,47.0,4.0,1438,1,0,0,-1.581348971442261,4
0.0,1.0,20.0,0.0,1439,1,0,0,-3.5425564892634878,0
1.0,0.0,28.0,1.0,1440,0,1,0,0.3886594407130952,3
0.0,1.0,32.0,4.0,1441,1,0,0,-0.44868648134294276,4
0.0,1.0,31.0,0.0,1442,1,0,0,-4.373175648669655,0
0.0,1.0,27.0,6.0,1443,1,0,0,1.9288676820234967,6
1.0,0.0,46.0,7.0,1444,0,1,0,5.0294644525939125,9
0.0,0.0,25.0,3.0,1445,1,0,0,1.2900917041564617,5
0.0,1.0,40.0,0.0,1446,1,0,0,-5.052773142729246,0
0.0,1.0,33.0,3.0,1447,1,0,0,-1.5241973140162308,3
1.0,0.0,50.0,30.0,1448,0,1,0,27.72742112190076,32
0.0,1.0,20.0,0.0,1449,1,0,0,-3.5425564892634878,0
0.0,0.0,30.0,1.0,1450,1,0,0,-1.087462459209978,3
0.0,1.0,31.0,0.0,1451,1,0,0,-4.373175648669655,0
1.0,0.0,65.0,0.0,1452,0,1,0,-3.405241368198558,2
0.0,1.0,24.0,1.0,1453,1,0,0,-2.844599819956639,1
1.0,1.0,24.0,6.0,1454,0,1,0,3.4805004146198577,6
0.0,1.0,21.0,2.0,1455,1,0,0,-1.6180673219367758,2
0.0,0.0,39.0,10.0,1456,1,0,0,7.23294004673043,12
1.0,0.0,22.0,0.0,1457,0,1,0,-0.1582755632471775,2
0.0,1.0,22.0,1.0,1458,1,0,0,-2.693578154610063,1
1.0,1.0,59.0,0.0,1459,0,1,0,-5.162378728945219,0
0.0,0.0,21.0,3.0,1460,1,0,0,1.592135034849613,5
0.0,0.0,58.0,0.0,1461,1,0,0,-4.20176577406204,2
0.0,0.0,61.0,1.0,1462,1,0,0,-3.4282982720819035,3
0.0,0.0,31.0,6.0,1463,1,0,0,3.837026708116734,8
1.0,0.0,31.0,0.0,1464,0,1,0,-0.8378730573067685,2
1.0,0.0,47.0,0.0,1465,0,1,0,-2.0460463800793756,2
0.0,0.0,44.0,1.0,1466,1,0,0,-2.144614116636009,3
0.0,0.0,24.0,0.0,1467,1,0,0,-1.6343974631702507,2
