age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree_enc,sex_enc,race_enc,id
30.0,0,0,0,0,0,0.0,1.0,579
31.0,15,3,0,1,0,0.0,1.0,580
39.0,3,0,0,0,1,1.0,0.0,581
24.0,2,0,0,0,0,0.0,0.0,582
34.0,8,2,0,1,1,0.0,1.0,583
29.0,16,0,0,0,1,0.0,1.0,584
22.0,5,0,0,0,1,1.0,0.0,585
21.0,1,0,0,0,1,0.0,1.0,586
34.0,1,0,0,0,0,0.0,1.0,587
25.0,0,0,0,1,0,1.0,1.0,588
54.0,16,0,0,0,0,0.0,0.0,589
25.0,2,0,0,0,0,0.0,0.0,590
30.0,6,0,0,0,1,0.0,0.0,591
43.0,2,0,0,0,1,1.0,1.0,592
32.0,7,0,0,0,1,0.0,1.0,593
24.0,0,0,0,0,0,0.0,1.0,594
25.0,4,0,0,0,1,1.0,0.0,595
28.0,0,0,0,0,0,0.0,1.0,596
37.0,23,1,8,5,1,0.0,1.0,597
30.0,4,0,0,0,1,1.0,0.0,598
19.0,2,0,0,0,0,0.0,0.0,599
25.0,5,0,0,0,0,0.0,0.0,600
34.0,2,0,0,0,0,0.0,0.0,601
25.0,2,0,0,0,0,0.0,0.0,602
58.0,4,0,0,0,1,0.0,0.0,603
30.0,8,2,0,0,1,0.0,1.0,604
39.0,6,0,0,0,1,1.0,0.0,605
57.0,9,0,0,0,1,0.0,0.0,606
39.0,3,0,0,0,1,0.0,0.0,607
45.0,5,0,0,0,0,0.0,0.0,608
52.0,3,0,0,0,0,0.0,1.0,609
23.0,2,0,0,0,0,0.0,1.0,610
33.0,7,0,0,0,1,0.0,1.0,611
49.0,4,0,0,0,0,0.0,1.0,612
39.0,3,0,0,0,1,1.0,0.0,613
35.0,0,0,0,0,1,0.0,1.0,614
21.0,4,0,2,7,1,0.0,0.0,615
23.0,5,0,0,1,1,0.0,1.0,616
36.0,10,0,0,0,1,0.0,1.0,617
49.0,3,0,0,0,1,0.0,0.0,618
31.0,11,0,0,0,1,1.0,0.0,619
28.0,3,0,0,0,0,0.0,0.0,620
41.0,7,0,0,0,0,0.0,0.0,621
58.0,4,0,0,0,0,1.0,0.0,622
44.0,15,0,0,0,1,0.0,0.0,623
42.0,0,0,0,0,0,0.0,1.0,624
37.0,13,0,0,0,1,1.0,1.0,625
47.0,30,0,0,0,1,0.0,0.0,626
25.0,0,0,0,0,0,0.0,1.0,627
42.0,7,0,0,0,0,0.0,1.0,628
48.0,10,0,0,0,1,0.0,1.0,629
27.0,2,0,0,0,1,0.0,1.0,630
21.0,2,0,0,0,0,0.0,0.0,631
61.0,12,0,0,0,1,0.0,1.0,632
29.0,2,0,0,0,1,1.0,1.0,633
35.0,4,0,0,0,1,1.0,1.0,634
53.0,10,0,0,0,0,0.0,0.0,635
46.0,10,0,0,0,1,0.0,1.0,636
31.0,1,0,0,0,0,1.0,1.0,637
24.0,1,0,1,0,1,0.0,1.0,638
34.0,2,0,0,0,0,1.0,0.0,639
24.0,0,0,0,0,0,0.0,1.0,640
23.0,0,0,0,0,0,1.0,1.0,641
29.0,2,0,0,0,1,0.0,1.0,642
31.0,5,0,0,0,1,0.0,1.0,643
42.0,9,0,0,0,1,0.0,1.0,644
25.0,3,0,0,0,1,0.0,1.0,645
23.0,1,0,0,0,1,0.0,1.0,646
23.0,0,0,0,0,1,1.0,1.0,647
29.0,1,0,0,0,0,0.0,1.0,648
63.0,2,0,0,0,1,0.0,0.0,649
27.0,6,0,0,0,1,0.0,1.0,650
32.0,4,0,0,0,1,0.0,1.0,651
30.0,1,0,0,0,1,0.0,1.0,652
36.0,14,0,0,0,1,0.0,1.0,653
33.0,4,0,0,0,0,0.0,0.0,654
20.0,0,0,0,2,1,0.0,1.0,655
24.0,2,0,0,0,1,0.0,1.0,656
44.0,0,0,0,0,0,0.0,1.0,657
36.0,4,0,0,0,0,0.0,0.0,658
27.0,10,0,1,0,1,0.0,1.0,659
28.0,1,0,0,0,0,0.0,1.0,660
41.0,14,0,0,0,1,0.0,1.0,661
26.0,3,0,0,0,1,0.0,1.0,662
29.0,6,0,0,0,1,0.0,1.0,663
24.0,4,0,0,0,1,0.0,1.0,664
24.0,2,0,0,0,0,1.0,0.0,665
26.0,2,0,0,0,0,0.0,0.0,666
22.0,1,0,0,1,1,0.0,1.0,667
47.0,2,0,0,0,0,0.0,0.0,668
27.0,8,0,0,0,1,1.0,1.0,669
21.0,1,0,0,0,1,0.0,1.0,670
27.0,3,0,0,0,0,1.0,1.0,671
29.0,13,0,0,0,1,0.0,1.0,672
31.0,15,0,0,0,1,0.0,0.0,673
33.0,2,0,0,0,0,0.0,1.0,674
34.0,3,0,0,0,1,0.0,0.0,675
23.0,2,0,0,0,1,0.0,0.0,676
24.0,2,0,0,0,1,0.0,0.0,677
27.0,10,0,0,0,1,0.0,1.0,678
21.0,1,0,0,1,1,0.0,1.0,679
24.0,3,0,0,0,1,1.0,0.0,680
26.0,2,0,0,0,1,0.0,0.0,681
21.0,0,0,0,0,1,0.0,1.0,682
21.0,1,0,0,0,0,1.0,1.0,683
25.0,1,0,0,0,1,0.0,1.0,684
22.0,1,0,0,1,0,0.0,1.0,685
24.0,4,0,0,1,1,0.0,1.0,686
31.0,10,5,0,0,1,0.0,1.0,687
25.0,4,0,0,0,1,0.0,1.0,688
41.0,4,0,0,0,0,0.0,1.0,689
39.0,5,0,0,0,1,1.0,0.0,690
29.0,4,0,0,0,1,0.0,0.0,691
31.0,7,0,0,0,1,0.0,0.0,692
36.0,0,0,0,0,0,0.0,1.0,693
35.0,0,0,0,0,0,1.0,1.0,694
32.0,4,0,0,0,1,1.0,0.0,695
27.0,3,0,0,0,0,0.0,0.0,696
39.0,2,0,0,0,1,0.0,0.0,697
46.0,9,1,0,1,1,0.0,1.0,698
32.0,5,0,0,0,1,1.0,1.0,699
23.0,1,0,0,0,1,0.0,1.0,700
20.0,3,1,0,0,1,0.0,0.0,701
38.0,2,0,0,0,1,0.0,0.0,702
31.0,0,0,0,0,1,0.0,1.0,703
25.0,7,0,0,0,1,0.0,0.0,704
27.0,2,0,0,0,1,1.0,1.0,705
29.0,2,0,0,0,1,0.0,1.0,706
51.0,7,0,0,0,1,1.0,1.0,707
28.0,5,0,0,0,1,1.0,1.0,708
23.0,0,0,0,0,1,0.0,1.0,709
40.0,7,0,0,0,1,0.0,0.0,710
23.0,2,0,0,0,1,1.0,0.0,711
69.0,2,0,0,0,1,0.0,0.0,712
30.0,2,0,0,0,1,0.0,0.0,713
33.0,2,0,0,0,0,1.0,0.0,714
49.0,4,0,0,0,1,0.0,1.0,715
27.0,6,2,0,0,0,0.0,1.0,716
24.0,0,0,0,1,1,0.0,1.0,717
30.0,6,0,1,0,0,0.0,0.0,718
36.0,2,0,0,0,1,0.0,1.0,719
24.0,3,0,0,0,1,0.0,1.0,720
30.0,4,0,0,0,0,0.0,0.0,721
45.0,4,0,0,0,0,0.0,1.0,722
21.0,2,0,0,0,0,0.0,0.0,723
26.0,2,0,0,0,1,0.0,1.0,724
65.0,3,0,0,0,0,1.0,0.0,725
56.0,2,0,0,0,0,1.0,0.0,726
42.0,0,0,0,0,0,0.0,1.0,727
28.0,9,0,0,0,1,1.0,0.0,728
39.0,3,1,0,0,0,0.0,0.0,729
28.0,0,0,0,0,0,0.0,1.0,730
23.0,1,0,0,0,0,0.0,1.0,731
57.0,12,0,0,0,1,0.0,1.0,732
35.0,4,0,0,0,1,0.0,0.0,733
27.0,2,0,0,0,1,1.0,0.0,734
25.0,11,0,2,1,1,0.0,0.0,735
31.0,6,0,0,0,0,0.0,1.0,736
20.0,4,2,2,0,1,0.0,1.0,737
24.0,4,0,0,1,1,1.0,0.0,738
24.0,2,0,0,0,1,0.0,0.0,739
39.0,6,0,0,0,1,0.0,1.0,740
25.0,2,0,0,0,1,0.0,0.0,741
27.0,3,0,0,1,1,0.0,0.0,742
49.0,25,0,0,0,1,1.0,1.0,743
25.0,0,0,0,0,1,1.0,1.0,744
24.0,3,0,0,0,0,0.0,0.0,745
43.0,2,0,0,0,1,0.0,0.0,746
43.0,2,0,0,0,0,0.0,1.0,747
34.0,5,0,0,0,0,0.0,1.0,748
43.0,8,0,0,0,1,0.0,1.0,749
25.0,3,0,1,0,1,0.0,1.0,750
22.0,3,0,0,0,1,0.0,1.0,751
30.0,8,0,0,0,0,0.0,1.0,752
29.0,5,0,0,0,1,0.0,1.0,753
47.0,2,0,0,0,0,0.0,0.0,754
35.0,3,0,0,0,1,0.0,0.0,755
34.0,13,0,0,0,1,0.0,1.0,756
32.0,7,0,0,0,1,0.0,0.0,757
21.0,0,0,0,1,1,0.0,1.0,758
42.0,0,0,0,0,1,0.0,1.0,759
34.0,1,0,0,0,1,0.0,1.0,760
46.0,2,0,0,0,0,1.0,0.0,761
51.0,5,0,0,0,1,0.0,0.0,762
22.0,2,0,0,0,1,0.0,0.0,763
30.0,15,0,0,0,1,0.0,0.0,764
34.0,2,0,0,0,1,0.0,1.0,765
40.0,7,0,0,0,1,0.0,0.0,766
22.0,3,0,0,0,1,1.0,0.0,767
37.0,1,0,0,0,1,0.0,1.0,768
21.0,0,0,0,0,1,0.0,1.0,769
30.0,1,0,0,0,1,0.0,1.0,770
20.0,0,0,0,0,1,0.0,1.0,771
30.0,2,0,0,0,1,0.0,1.0,772
61.0,2,0,0,0,0,0.0,0.0,773
21.0,0,0,0,0,1,1.0,1.0,774
33.0,13,0,0,0,1,0.0,1.0,775
48.0,22,0,0,0,1,0.0,0.0,776
36.0,0,0,0,0,1,0.0,1.0,777
24.0,2,0,1,0,1,0.0,1.0,778
38.0,5,0,0,0,0,0.0,0.0,779
52.0,2,0,0,0,0,1.0,0.0,780
44.0,12,0,0,0,1,1.0,0.0,781
23.0,0,0,0,0,1,0.0,1.0,782
24.0,1,0,0,0,1,0.0,1.0,783
31.0,0,0,0,0,0,1.0,1.0,784
64.0,13,0,0,0,1,0.0,1.0,785
23.0,0,0,0,0,1,0.0,1.0,786
47.0,1,0,0,0,1,0.0,1.0,787
29.0,0,0,0,0,0,0.0,1.0,788
23.0,2,0,0,0,1,1.0,1.0,789
22.0,0,0,0,0,1,0.0,1.0,790
63.0,3,0,0,0,0,0.0,0.0,791
28.0,4,0,0,0,1,1.0,1.0,792
42.0,2,0,0,0,1,0.0,1.0,793
21.0,0,0,0,0,1,0.0,1.0,794
34.0,5,0,0,0,0,0.0,0.0,795
36.0,0,0,0,0,1,0.0,1.0,796
35.0,2,0,0,0,1,0.0,0.0,797
25.0,7,0,0,0,1,0.0,1.0,798
37.0,23,0,0,0,0,1.0,1.0,799
21.0,0,0,0,0,1,0.0,1.0,800
54.0,0,0,0,0,1,1.0,1.0,801
46.0,2,0,0,0,1,0.0,1.0,802
50.0,13,0,0,0,1,0.0,1.0,803
32.0,17,2,0,1,1,0.0,0.0,804
27.0,5,0,0,0,0,0.0,0.0,805
23.0,2,0,0,0,0,0.0,1.0,806
25.0,8,0,3,1,0,0.0,1.0,807
35.0,3,0,0,2,0,0.0,1.0,808
24.0,2,0,0,0,1,1.0,1.0,809
40.0,2,0,0,0,0,0.0,0.0,810
57.0,3,0,0,0,1,0.0,1.0,811
26.0,1,0,0,0,0,0.0,1.0,812
33.0,2,0,0,0,1,0.0,0.0,813
56.0,6,0,0,0,1,0.0,1.0,814
36.0,1,0,0,0,0,0.0,1.0,815
34.0,3,0,0,0,1,0.0,0.0,816
33.0,1,0,0,0,1,0.0,1.0,817
27.0,1,1,0,0,1,0.0,1.0,818
23.0,8,0,0,0,1,0.0,0.0,819
21.0,0,0,0,0,1,1.0,1.0,820
28.0,2,0,0,0,1,0.0,0.0,821
55.0,2,0,0,0,1,0.0,0.0,822
30.0,5,0,0,0,0,0.0,0.0,823
21.0,3,0,0,0,1,0.0,0.0,824
31.0,4,0,0,0,1,0.0,0.0,825
31.0,3,0,1,0,1,0.0,1.0,826
34.0,2,0,0,0,0,0.0,1.0,827
21.0,0,0,0,0,1,0.0,1.0,828
30.0,2,0,0,0,0,1.0,0.0,829
34.0,3,0,0,0,0,0.0,1.0,830
31.0,0,0,0,0,0,0.0,1.0,831
26.0,10,0,0,0,1,0.0,0.0,832
29.0,0,0,0,0,1,0.0,1.0,833
41.0,7,0,0,0,0,0.0,1.0,834
29.0,4,0,0,0,1,0.0,0.0,835
22.0,1,0,0,1,1,0.0,1.0,836
27.0,3,0,0,0,0,0.0,1.0,837
28.0,8,0,1,0,1,0.0,1.0,838
63.0,2,0,0,0,0,1.0,0.0,839
31.0,0,0,0,0,1,0.0,1.0,840
52.0,9,0,0,0,1,0.0,0.0,841
47.0,6,0,0,0,1,0.0,1.0,842
53.0,4,0,0,0,1,0.0,0.0,843
62.0,2,0,0,0,1,0.0,0.0,844
27.0,2,0,0,0,0,0.0,1.0,845
24.0,4,0,0,0,1,1.0,0.0,846
27.0,2,0,0,0,0,1.0,0.0,847
35.0,0,0,0,0,1,0.0,1.0,848
50.0,10,0,0,0,1,0.0,0.0,849
30.0,1,0,0,0,0,0.0,1.0,850
60.0,12,0,0,0,1,0.0,1.0,851
24.0,8,0,0,1,1,1.0,0.0,852
64.0,2,0,0,0,0,1.0,0.0,853
28.0,7,0,0,0,0,0.0,1.0,854
36.0,13,0,0,0,0,0.0,0.0,855
59.0,4,0,0,0,1,1.0,0.0,856
35.0,2,0,0,0,0,0.0,1.0,857
29.0,13,0,1,0,1,0.0,1.0,858
57.0,2,0,0,0,1,0.0,0.0,859
42.0,1,0,0,0,1,1.0,1.0,860
28.0,0,0,0,0,0,1.0,1.0,861
36.0,11,0,0,0,1,0.0,1.0,862
55.0,2,0,0,0,1,1.0,0.0,863
26.0,6,0,0,0,1,0.0,1.0,864
39.0,2,0,0,0,0,0.0,0.0,865
50.0,2,0,0,0,1,0.0,0.0,866
54.0,9,0,0,0,1,0.0,0.0,867
24.0,0,0,0,0,1,0.0,1.0,868
34.0,10,0,0,0,1,0.0,1.0,869
27.0,2,0,0,0,1,0.0,0.0,870
67.0,2,0,0,0,0,0.0,0.0,871
43.0,5,0,0,0,1,0.0,1.0,872
26.0,2,0,0,1,1,0.0,1.0,873
28.0,4,0,0,1,1,0.0,1.0,874
48.0,3,0,0,0,0,1.0,0.0,875
34.0,5,0,0,0,1,1.0,1.0,876
61.0,15,0,0,0,1,0.0,1.0,877
21.0,0,0,0,0,1,0.0,1.0,878
27.0,0,0,0,1,1,0.0,1.0,879
55.0,5,0,0,0,0,0.0,0.0,880
27.0,3,0,0,0,0,0.0,1.0,881
55.0,2,0,0,0,0,0.0,0.0,882
21.0,3,0,1,2,1,0.0,0.0,883
48.0,7,0,0,0,1,0.0,1.0,884
50.0,4,0,0,0,1,1.0,0.0,885
53.0,15,0,0,0,1,0.0,1.0,886
24.0,6,0,0,1,1,0.0,1.0,887
30.0,15,1,0,2,1,0.0,1.0,888
24.0,5,0,0,0,0,0.0,0.0,889
49.0,5,0,0,0,1,0.0,0.0,890
21.0,0,0,0,0,1,0.0,1.0,891
41.0,2,0,0,0,1,1.0,0.0,892
24.0,3,2,1,0,0,0.0,1.0,893
33.0,16,0,0,0,0,0.0,1.0,894
40.0,2,0,0,0,1,1.0,1.0,895
22.0,1,0,0,1,1,0.0,1.0,896
36.0,1,0,0,0,0,1.0,1.0,897
23.0,3,0,0,0,1,0.0,1.0,898
21.0,3,0,0,0,1,0.0,0.0,899
20.0,0,0,0,0,1,0.0,1.0,900
26.0,3,0,0,0,1,1.0,1.0,901
60.0,19,0,0,0,1,0.0,1.0,902
44.0,2,0,0,0,1,0.0,0.0,903
50.0,5,0,0,0,1,0.0,0.0,904
28.0,5,1,2,0,1,0.0,1.0,905
25.0,1,0,0,0,0,0.0,1.0,906
26.0,2,0,0,0,1,0.0,0.0,907
39.0,2,0,0,0,0,0.0,0.0,908
44.0,2,0,0,0,0,0.0,0.0,909
30.0,11,0,0,0,1,0.0,0.0,910
38.0,0,0,0,0,1,0.0,1.0,911
34.0,5,0,0,0,1,0.0,0.0,912
54.0,4,0,0,0,1,0.0,1.0,913
30.0,11,4,1,0,1,0.0,1.0,914
29.0,0,0,0,0,1,0.0,1.0,915
31.0,2,0,0,0,1,0.0,1.0,916
30.0,19,0,1,0,1,0.0,1.0,917
27.0,2,0,0,0,1,0.0,1.0,918
19.0,0,0,0,0,0,1.0,1.0,919
26.0,1,0,0,0,0,0.0,1.0,920
53.0,3,0,0,0,1,0.0,0.0,921
43.0,2,0,0,0,0,1.0,0.0,922
40.0,2,0,0,0,1,1.0,0.0,923
25.0,6,0,0,0,1,0.0,1.0,924
42.0,0,0,0,0,0,1.0,1.0,925
41.0,19,0,0,0,1,0.0,1.0,926
24.0,0,0,0,0,1,0.0,1.0,927
45.0,0,0,0,0,1,0.0,1.0,928
25.0,2,1,1,0,1,0.0,1.0,929
34.0,2,0,0,1,1,1.0,0.0,930
55.0,2,0,0,0,0,0.0,0.0,931
28.0,2,0,0,0,0,0.0,0.0,932
26.0,4,0,0,0,1,0.0,1.0,933
23.0,3,0,0,0,0,1.0,0.0,934
29.0,10,0,0,1,1,0.0,1.0,935
33.0,19,0,0,0,1,0.0,1.0,936
21.0,3,0,1,1,0,0.0,1.0,937
51.0,3,0,0,0,0,0.0,0.0,938
27.0,0,0,0,0,0,1.0,1.0,939
26.0,3,0,0,0,1,0.0,0.0,940
32.0,0,0,0,0,1,1.0,1.0,941
21.0,1,0,0,0,1,0.0,1.0,942
38.0,0,0,0,0,1,0.0,1.0,943
46.0,4,0,0,0,1,0.0,1.0,944
49.0,1,0,0,0,0,0.0,1.0,945
46.0,0,0,0,0,1,0.0,1.0,946
25.0,2,0,0,0,1,0.0,0.0,947
22.0,0,0,0,0,0,1.0,1.0,948
54.0,5,0,0,0,1,0.0,0.0,949
26.0,2,0,0,0,1,1.0,0.0,950
41.0,2,0,0,0,0,0.0,0.0,951
21.0,0,0,0,0,1,0.0,1.0,952
25.0,9,0,0,0,1,0.0,1.0,953
22.0,3,0,0,0,1,0.0,1.0,954
47.0,3,0,0,0,0,0.0,0.0,955
52.0,16,0,0,0,1,0.0,1.0,956
46.0,3,0,0,0,0,0.0,1.0,957
50.0,3,0,0,0,1,0.0,0.0,958
26.0,3,0,0,0,1,0.0,0.0,959
24.0,2,0,0,0,1,0.0,0.0,960
28.0,8,0,0,0,0,1.0,0.0,961
40.0,0,0,0,0,1,1.0,1.0,962
21.0,0,0,0,0,1,0.0,1.0,963
43.0,6,0,0,0,1,1.0,1.0,964
33.0,4,0,0,0,1,0.0,1.0,965
37.0,6,0,0,0,0,0.0,0.0,966
27.0,0,0,0,0,0,1.0,1.0,967
32.0,7,0,0,1,1,0.0,1.0,968
37.0,6,0,0,0,1,0.0,1.0,969
55.0,15,0,0,0,1,0.0,0.0,970
29.0,8,0,0,0,1,0.0,1.0,971
26.0,2,0,0,0,0,1.0,1.0,972
44.0,0,0,0,0,1,0.0,1.0,973
52.0,0,0,0,0,1,1.0,1.0,974
33.0,4,0,0,0,1,1.0,0.0,975
20.0,1,0,0,1,0,0.0,1.0,976
33.0,12,0,0,0,0,0.0,0.0,977
25.0,4,0,0,0,1,0.0,0.0,978
70.0,2,0,0,0,0,0.0,0.0,979
25.0,1,0,0,0,1,0.0,1.0,980
23.0,7,0,1,0,1,0.0,1.0,981
22.0,7,0,0,2,1,0.0,0.0,982
45.0,9,0,0,0,1,0.0,0.0,983
32.0,0,0,0,0,1,1.0,1.0,984
20.0,3,0,0,0,1,0.0,0.0,985
24.0,8,0,0,4,1,0.0,1.0,986
29.0,2,0,0,0,0,0.0,0.0,987
52.0,2,0,0,0,1,1.0,0.0,988
25.0,3,0,0,0,0,0.0,0.0,989
33.0,3,0,0,0,1,0.0,0.0,990
29.0,0,0,0,0,1,0.0,1.0,991
27.0,1,0,1,0,1,1.0,1.0,992
26.0,3,0,0,0,1,1.0,0.0,993
29.0,6,0,0,0,1,0.0,1.0,994
24.0,7,0,0,0,1,1.0,1.0,995
31.0,6,0,0,0,1,0.0,0.0,996
27.0,25,0,0,0,1,0.0,1.0,997
39.0,4,0,0,0,0,0.0,0.0,998
40.0,3,0,0,0,1,0.0,1.0,999
54.0,2,0,0,0,1,1.0,0.0,1000
44.0,3,0,0,0,0,1.0,0.0,1001
28.0,4,0,0,0,0,0.0,0.0,1002
29.0,2,0,0,0,1,1.0,0.0,1003
22.0,2,0,0,0,1,0.0,0.0,1004
23.0,7,0,0,4,1,1.0,0.0,1005
37.0,6,0,0,0,0,0.0,0.0,1006
36.0,2,0,0,0,1,0.0,1.0,1007
40.0,1,0,0,0,0,0.0,1.0,1008
32.0,13,0,0,0,0,0.0,1.0,1009
27.0,7,0,0,0,1,0.0,1.0,1010
50.0,24,0,0,2,0,0.0,1.0,1011
56.0,5,0,0,0,1,0.0,1.0,1012
21.0,2,0,0,0,1,0.0,0.0,1013
39.0,4,0,0,0,1,0.0,0.0,1014
28.0,4,0,0,0,1,0.0,0.0,1015
25.0,6,0,0,0,1,0.0,0.0,1016
51.0,4,0,0,0,1,0.0,1.0,1017
46.0,5,0,0,0,1,0.0,1.0,1018
26.0,11,0,0,0,0,0.0,0.0,1019
36.0,5,0,0,0,1,0.0,1.0,1020
30.0,21,0,0,0,1,0.0,1.0,1021
51.0,21,0,0,0,1,0.0,1.0,1022
22.0,4,0,0,0,1,1.0,0.0,1023
36.0,2,0,0,0,0,0.0,0.0,1024
32.0,4,0,0,0,1,0.0,1.0,1025
30.0,8,0,0,0,1,0.0,0.0,1026
50.0,4,0,0,0,1,1.0,1.0,1027
36.0,2,0,0,0,1,0.0,1.0,1028
21.0,0,0,0,0,0,1.0,1.0,1029
26.0,3,0,0,0,1,0.0,0.0,1030
38.0,2,0,0,0,1,0.0,0.0,1031
27.0,7,0,0,0,1,0.0,1.0,1032
37.0,0,0,0,0,1,1.0,1.0,1033
32.0,3,0,0,0,1,1.0,1.0,1034
35.0,4,0,0,0,0,0.0,0.0,1035
21.0,0,0,0,0,1,0.0,1.0,1036
53.0,3,0,0,0,0,0.0,0.0,1037
23.0,2,0,0,0,0,1.0,1.0,1038
34.0,21,2,1,3,1,0.0,1.0,1039
25.0,6,0,0,0,1,1.0,1.0,1040
29.0,0,0,0,0,1,1.0,1.0,1041
25.0,2,0,0,0,1,0.0,1.0,1042
27.0,6,0,0,0,0,1.0,0.0,1043
49.0,2,0,0,0,1,0.0,0.0,1044
22.0,0,0,0,0,1,0.0,1.0,1045
36.0,2,0,0,0,0,1.0,0.0,1046
55.0,2,0,0,0,1,0.0,0.0,1047
51.0,19,1,0,0,1,0.0,1.0,1048
28.0,2,0,0,0,0,1.0,1.0,1049
31.0,2,0,0,0,1,0.0,0.0,1050
30.0,2,0,0,0,1,0.0,0.0,1051
41.0,3,0,0,0,0,0.0,1.0,1052
33.0,5,0,0,0,0,0.0,1.0,1053
51.0,2,0,0,0,1,0.0,1.0,1054
26.0,0,0,0,0,1,1.0,1.0,1055
36.0,11,0,0,0,1,0.0,0.0,1056
34.0,4,0,0,0,0,0.0,1.0,1057
37.0,3,0,0,0,0,0.0,1.0,1058
24.0,0,0,0,0,0,0.0,1.0,1059
47.0,3,0,0,0,1,0.0,1.0,1060
34.0,7,0,0,0,1,0.0,1.0,1061
48.0,3,0,0,0,0,0.0,0.0,1062
36.0,0,0,0,0,1,0.0,1.0,1063
25.0,5,0,0,0,1,0.0,1.0,1064
40.0,5,0,0,0,1,0.0,1.0,1065
43.0,10,0,0,0,1,0.0,0.0,1066
23.0,2,0,0,0,1,0.0,0.0,1067
22.0,4,0,1,1,1,0.0,0.0,1068
19.0,3,0,0,0,1,0.0,1.0,1069
53.0,38,0,0,0,1,0.0,0.0,1070
19.0,1,0,1,0,1,0.0,1.0,1071
47.0,3,0,0,0,1,0.0,0.0,1072
32.0,0,0,0,0,1,0.0,1.0,1073
44.0,0,0,0,0,1,0.0,1.0,1074
31.0,9,0,0,0,1,0.0,1.0,1075
26.0,3,0,0,0,1,0.0,1.0,1076
20.0,0,0,0,0,1,0.0,1.0,1077
35.0,0,0,0,0,0,0.0,1.0,1078
35.0,4,0,0,0,1,0.0,0.0,1079
29.0,0,0,0,0,1,0.0,1.0,1080
28.0,6,0,0,0,1,0.0,1.0,1081
27.0,2,0,0,0,1,0.0,0.0,1082
38.0,11,0,0,0,1,0.0,1.0,1083
33.0,0,0,0,0,1,0.0,1.0,1084
58.0,24,0,0,0,1,0.0,1.0,1085
34.0,27,0,1,0,0,0.0,1.0,1086
25.0,1,0,0,0,1,0.0,1.0,1087
57.0,28,0,0,0,1,0.0,1.0,1088
30.0,0,0,0,0,0,0.0,1.0,1089
21.0,1,0,0,0,0,0.0,1.0,1090
41.0,2,0,0,0,1,0.0,0.0,1091
23.0,2,0,0,0,1,0.0,1.0,1092
25.0,7,0,0,1,0,0.0,1.0,1093
51.0,3,0,0,0,0,1.0,1.0,1094
31.0,5,0,1,0,0,0.0,1.0,1095
24.0,2,0,0,0,1,0.0,0.0,1096
26.0,2,0,0,0,0,1.0,0.0,1097
30.0,8,0,0,0,1,1.0,1.0,1098
25.0,5,0,0,1,1,0.0,1.0,1099
22.0,11,0,0,0,1,0.0,1.0,1100
51.0,9,0,0,0,1,0.0,0.0,1101
24.0,1,0,0,2,0,0.0,1.0,1102
20.0,2,0,0,1,1,0.0,1.0,1103
27.0,2,0,0,0,0,0.0,0.0,1104
23.0,2,0,0,0,1,0.0,0.0,1105
51.0,8,0,0,0,0,0.0,0.0,1106
32.0,2,0,0,0,1,0.0,0.0,1107
53.0,11,0,0,0,1,0.0,0.0,1108
43.0,4,0,0,0,1,0.0,0.0,1109
42.0,7,1,0,0,1,0.0,1.0,1110
31.0,13,0,0,0,1,0.0,0.0,1111
22.0,1,0,0,1,0,0.0,1.0,1112
24.0,0,0,0,0,1,1.0,1.0,1113
23.0,3,2,0,0,1,0.0,1.0,1114
48.0,2,0,0,0,1,0.0,0.0,1115
37.0,12,3,0,0,0,0.0,1.0,1116
33.0,0,0,0,0,1,1.0,1.0,1117
48.0,2,0,0,0,1,0.0,0.0,1118
29.0,12,4,1,0,1,0.0,0.0,1119
41.0,1,0,0,0,0,0.0,1.0,1120
35.0,1,0,0,0,0,1.0,1.0,1121
49.0,1,0,0,0,0,0.0,1.0,1122
40.0,0,0,0,0,1,0.0,1.0,1123
20.0,2,0,0,1,1,0.0,1.0,1124
25.0,4,0,0,0,1,0.0,0.0,1125
25.0,2,0,0,0,0,0.0,0.0,1126
21.0,5,0,0,0,1,0.0,0.0,1127
25.0,2,0,0,0,1,0.0,1.0,1128
44.0,0,0,0,0,1,1.0,1.0,1129
38.0,2,0,0,0,0,0.0,0.0,1130
26.0,5,0,0,0,1,1.0,1.0,1131
29.0,1,0,0,0,0,0.0,1.0,1132
26.0,0,0,0,0,1,0.0,1.0,1133
32.0,1,0,0,0,0,0.0,1.0,1134
27.0,6,0,1,3,0,0.0,0.0,1135
23.0,2,0,0,0,1,0.0,0.0,1136
54.0,2,0,0,0,1,0.0,0.0,1137
23.0,3,0,0,0,1,1.0,1.0,1138
42.0,2,0,0,0,1,0.0,0.0,1139
37.0,4,0,0,0,1,0.0,0.0,1140
28.0,1,0,0,0,0,0.0,1.0,1141
61.0,12,0,0,0,1,0.0,0.0,1142
22.0,4,0,0,0,0,0.0,0.0,1143
49.0,2,0,0,0,1,0.0,0.0,1144
23.0,3,0,0,1,0,0.0,0.0,1145
24.0,1,0,0,0,1,0.0,1.0,1146
29.0,6,1,2,0,1,0.0,1.0,1147
33.0,1,0,0,0,0,0.0,1.0,1148
32.0,3,0,0,0,1,0.0,0.0,1149
25.0,2,0,0,0,1,0.0,1.0,1150
27.0,4,0,0,0,1,0.0,1.0,1151
23.0,3,0,0,0,0,0.0,1.0,1152
